#ORTHOLOGY_ASSIGNMENTS_FROM_EFFIE_7_2022				
name_dc3000_new	name_p25c2_new	name_p25c2	name_dc3000	name_p7
WP_011105206.1	DAKCFMEO_03639	BJEIHDPM_02627	PSPTO_RS25105	
WP_011105207.1	DAKCFMEO_03637	BJEIHDPM_02625	PSPTO_RS25115	PDOHHFKI_04855
WP_011105208.1	DAKCFMEO_03632	BJEIHDPM_02620	PSPTO_RS25140	
WP_011105209.1	DAKCFMEO_03629	BJEIHDPM_02617	PSPTO_RS25155	PDOHHFKI_04846
WP_011105210.1	DAKCFMEO_03628	BJEIHDPM_02616	PSPTO_RS25160	PDOHHFKI_04845
WP_011105215.1	DAKCFMEO_03622	BJEIHDPM_02610	PSPTO_RS25195	PDOHHFKI_01049
WP_011105217.1	DAKCFMEO_04827	BJEIHDPM_01201	PSPTO_RS25240	
WP_011105219.1	DAKCFMEO_04831	BJEIHDPM_01206	PSPTO_RS25255	PDOHHFKI_02259
WP_011105220.1	DAKCFMEO_04833	BJEIHDPM_01208	PSPTO_RS25265	PDOHHFKI_02257
WP_011105221.1	DAKCFMEO_04838	BJEIHDPM_01213	PSPTO_RS25290	PDOHHFKI_03566
WP_011105222.1	DAKCFMEO_04839	BJEIHDPM_01214	PSPTO_RS25295	
WP_011105223.1	DAKCFMEO_04843	BJEIHDPM_01218	PSPTO_RS25310	PDOHHFKI_02233
WP_011105224.1	DAKCFMEO_04846	BJEIHDPM_01221	PSPTO_RS25325	
WP_011105225.1	DAKCFMEO_04847	BJEIHDPM_01222	PSPTO_RS25330	
WP_011105226.1	DAKCFMEO_04848	BJEIHDPM_01223	PSPTO_RS25335	
WP_011105228.1	DAKCFMEO_04853	BJEIHDPM_01228	PSPTO_RS25365	PDOHHFKI_04377
WP_011105229.1	DAKCFMEO_04859	BJEIHDPM_01234	PSPTO_RS25390	PDOHHFKI_02213
WP_011105230.1	DAKCFMEO_04863	BJEIHDPM_01238	PSPTO_RS25405	PDOHHFKI_04386
WP_011105232.1	DAKCFMEO_04873	BJEIHDPM_01247	PSPTO_RS25455	PDOHHFKI_04401
WP_011105233.1	DAKCFMEO_04874	BJEIHDPM_01248	PSPTO_RS25460	PDOHHFKI_04402
WP_011105234.1	DAKCFMEO_04875	BJEIHDPM_01249	PSPTO_RS25465	PDOHHFKI_04403
WP_011105236.1	DAKCFMEO_04883	BJEIHDPM_01257	PSPTO_RS25510	PDOHHFKI_04416
WP_011105237.1	DAKCFMEO_04886	BJEIHDPM_01260	PSPTO_RS25525	PDOHHFKI_04418
WP_011105238.1	DAKCFMEO_04890	BJEIHDPM_01264	PSPTO_RS25545	PDOHHFKI_04422
WP_011105239.1	DAKCFMEO_04893	BJEIHDPM_01267	PSPTO_RS25560	PDOHHFKI_04425
WP_011105240.1	DAKCFMEO_04894	BJEIHDPM_01268	PSPTO_RS25565	PDOHHFKI_04426
WP_011105241.1	DAKCFMEO_04897	BJEIHDPM_01271	PSPTO_RS25580	PDOHHFKI_04429
WP_011105242.1	DAKCFMEO_04904	BJEIHDPM_01278	PSPTO_RS25615	
WP_011105244.1	DAKCFMEO_04907	BJEIHDPM_01281	PSPTO_RS25625	
WP_011105246.1	DAKCFMEO_04912	BJEIHDPM_01286	PSPTO_RS25655	PDOHHFKI_01313
WP_011105248.1	DAKCFMEO_04915	BJEIHDPM_01289	PSPTO_RS25670	PDOHHFKI_01310
WP_011105254.1	DAKCFMEO_04927	BJEIHDPM_01301	PSPTO_RS25730	PDOHHFKI_01305
WP_011105255.1	DAKCFMEO_04928	BJEIHDPM_01302	PSPTO_RS25735	PDOHHFKI_01304
WP_011105257.1	DAKCFMEO_04933	BJEIHDPM_01307	PSPTO_RS25755	PDOHHFKI_01320
WP_011105258.1	DAKCFMEO_04934	BJEIHDPM_01308	PSPTO_RS25760	PDOHHFKI_01321
WP_011105259.1	DAKCFMEO_04939	BJEIHDPM_01313	PSPTO_RS25785	
WP_011105261.1	DAKCFMEO_04941	BJEIHDPM_01315	PSPTO_RS25795	
WP_011105263.1	DAKCFMEO_04944	BJEIHDPM_01318	PSPTO_RS25810	PDOHHFKI_01334
WP_011105266.1	DAKCFMEO_04948	BJEIHDPM_01322	PSPTO_RS25840	PDOHHFKI_00820
WP_011105267.1	DAKCFMEO_04952	BJEIHDPM_01326	PSPTO_RS25860	PDOHHFKI_00816
WP_011105268.1	DAKCFMEO_04954	BJEIHDPM_01328	PSPTO_RS25870	PDOHHFKI_00814
WP_011105271.1	DAKCFMEO_04988	BJEIHDPM_01362	PSPTO_RS25950	PDOHHFKI_00998
WP_011105272.1	DAKCFMEO_04991	BJEIHDPM_01365	PSPTO_RS25960	PDOHHFKI_01287
WP_011105278.1	DAKCFMEO_04430	BJEIHDPM_00049	PSPTO_RS27805	
WP_011105279.1	DAKCFMEO_04995	BJEIHDPM_01369	PSPTO_RS26010	PDOHHFKI_01290
WP_011105280.1	DAKCFMEO_04998	BJEIHDPM_01372	PSPTO_RS26020	
WP_011105281.1	DAKCFMEO_05000	BJEIHDPM_01374	PSPTO_RS26030	PDOHHFKI_00046
WP_011105285.1	DAKCFMEO_05013	BJEIHDPM_01387	PSPTO_RS26100	PDOHHFKI_00060
WP_011105287.1	DAKCFMEO_05020	BJEIHDPM_01394	PSPTO_RS26135	PDOHHFKI_00070
WP_011105288.1	DAKCFMEO_05021	BJEIHDPM_01395	PSPTO_RS26140	
WP_011105291.1	DAKCFMEO_05050	BJEIHDPM_01423	PSPTO_RS26165	PDOHHFKI_00106
WP_011105293.1	DAKCFMEO_02138	BJEIHDPM_02259	PSPTO_RS26180	
WP_011105295.1	DAKCFMEO_02134	BJEIHDPM_02255	PSPTO_RS26200	
WP_011105298.1	DAKCFMEO_02127	BJEIHDPM_02248	PSPTO_RS26240	PDOHHFKI_03287
WP_011105299.1	DAKCFMEO_02126	BJEIHDPM_02247	PSPTO_RS26245	PDOHHFKI_03288
WP_011105300.1	DAKCFMEO_02125	BJEIHDPM_02246	PSPTO_RS26250	PDOHHFKI_00039
WP_011105301.1	DAKCFMEO_02123	BJEIHDPM_02244	PSPTO_RS26260	
WP_011105302.1	DAKCFMEO_02120	BJEIHDPM_02241	PSPTO_RS26275	
WP_011105304.1	DAKCFMEO_02117	BJEIHDPM_02238	PSPTO_RS26290	
WP_011105305.1	DAKCFMEO_02115	BJEIHDPM_02236	PSPTO_RS26300	
WP_011105319.1	DAKCFMEO_02110	BJEIHDPM_02231	PSPTO_RS26425	PDOHHFKI_04376
WP_011105323.1	DAKCFMEO_04640	BJEIHDPM_05180	PSPTO_RS26450	
WP_011105326.1	DAKCFMEO_05101	BJEIHDPM_01474	PSPTO_RS26475	PDOHHFKI_02406
WP_011105328.1	DAKCFMEO_05102	BJEIHDPM_01475	PSPTO_RS26480	PDOHHFKI_02405
WP_011105329.1	DAKCFMEO_05109	BJEIHDPM_01482	PSPTO_RS26515	PDOHHFKI_02398
WP_011105330.1	DAKCFMEO_05110	BJEIHDPM_01483	PSPTO_RS26525	PDOHHFKI_02397
WP_011105332.1	DAKCFMEO_05060	BJEIHDPM_01433	PSPTO_RS26545	PDOHHFKI_02392
WP_011105333.1	DAKCFMEO_05061	BJEIHDPM_01434	PSPTO_RS26550	PDOHHFKI_02391
WP_011105335.1	DAKCFMEO_05068	BJEIHDPM_01441	PSPTO_RS26585	PDOHHFKI_02383
WP_011105336.1	DAKCFMEO_05069	BJEIHDPM_01442	PSPTO_RS26590	PDOHHFKI_02382
WP_011105338.1	DAKCFMEO_05076	BJEIHDPM_01449	PSPTO_RS26615	PDOHHFKI_02377
WP_011105339.1	DAKCFMEO_05078	BJEIHDPM_01451	PSPTO_RS26625	PDOHHFKI_02375
WP_011105340.1	DAKCFMEO_05079	BJEIHDPM_01452	PSPTO_RS26630	PDOHHFKI_02374
WP_011105341.1	DAKCFMEO_05083	BJEIHDPM_01456	PSPTO_RS26650	PDOHHFKI_02370
WP_011105342.1	DAKCFMEO_05084	BJEIHDPM_01457	PSPTO_RS26655	
WP_011105343.1	DAKCFMEO_05085	BJEIHDPM_01458	PSPTO_RS26660	
WP_011105344.1	DAKCFMEO_05088	BJEIHDPM_01461	PSPTO_RS26670	PDOHHFKI_02239
WP_011105345.1	DAKCFMEO_05092	BJEIHDPM_01465	PSPTO_RS26695	
WP_011105347.1	DAKCFMEO_05097	BJEIHDPM_01470	PSPTO_RS26720	PDOHHFKI_04604
WP_011105348.1	DAKCFMEO_02106	BJEIHDPM_02227	PSPTO_RS26740	
WP_011105349.1	DAKCFMEO_02104	BJEIHDPM_02225	PSPTO_RS26750	PDOHHFKI_01201
WP_011105351.1	DAKCFMEO_05134	BJEIHDPM_01507	PSPTO_RS26795	PDOHHFKI_00284
WP_011105352.1	DAKCFMEO_05135	BJEIHDPM_01508	PSPTO_RS26800	PDOHHFKI_00283
WP_011105353.1	DAKCFMEO_05137	BJEIHDPM_01510	PSPTO_RS26805	PDOHHFKI_00282
WP_011105355.1	DAKCFMEO_05140	BJEIHDPM_01513	PSPTO_RS26820	PDOHHFKI_00157
WP_011105356.1	DAKCFMEO_01438	BJEIHDPM_04944	PSPTO_RS17080	PDOHHFKI_03765
WP_011105356.1	DAKCFMEO_05141	BJEIHDPM_01514	PSPTO_RS26825	PDOHHFKI_03765
WP_011105357.1	DAKCFMEO_05142	BJEIHDPM_01515	PSPTO_RS26830	
WP_011105359.1	DAKCFMEO_05146	BJEIHDPM_01519	PSPTO_RS26845	
WP_011105360.1	DAKCFMEO_05148	BJEIHDPM_01521	PSPTO_RS26855	
WP_011105361.1	DAKCFMEO_05149	BJEIHDPM_01522	PSPTO_RS26860	
WP_011105375.1	DAKCFMEO_02199	BJEIHDPM_01911	PSPTO_RS27175	PDOHHFKI_01119
WP_011105375.1	DAKCFMEO_05151	BJEIHDPM_01524	PSPTO_RS26955	PDOHHFKI_01119
WP_011105376.1	DAKCFMEO_05153	BJEIHDPM_01526	PSPTO_RS26965	PDOHHFKI_00159
WP_011105378.1	DAKCFMEO_01976	BJEIHDPM_02096	PSPTO_RS26980	PDOHHFKI_02127
WP_011105379.1	DAKCFMEO_01975	BJEIHDPM_02095	PSPTO_RS26985	PDOHHFKI_02126
WP_011105380.1	DAKCFMEO_01974	BJEIHDPM_02094	PSPTO_RS26990	PDOHHFKI_02125
WP_011105381.1	DAKCFMEO_01970	BJEIHDPM_02090	PSPTO_RS27015	PDOHHFKI_02121
WP_011105382.1	DAKCFMEO_01969	BJEIHDPM_02089	PSPTO_RS29990	PDOHHFKI_02120
WP_011105383.1	DAKCFMEO_01966	BJEIHDPM_02086	PSPTO_RS27030	PDOHHFKI_02116
WP_011105385.1	DAKCFMEO_01964	BJEIHDPM_02084	PSPTO_RS27045	
WP_011105390.1	DAKCFMEO_01947	BJEIHDPM_02067	PSPTO_RS27130	PDOHHFKI_02108
WP_011105392.1	DAKCFMEO_02211	BJEIHDPM_01899	PSPTO_RS27155	
WP_011105393.1	DAKCFMEO_02210	BJEIHDPM_01900	PSPTO_RS27160	PDOHHFKI_01127
WP_011105394.1	DAKCFMEO_02200	BJEIHDPM_01910	PSPTO_RS27170	PDOHHFKI_01139
WP_011105395.1	DAKCFMEO_02198	BJEIHDPM_01912	PSPTO_RS27180	PDOHHFKI_01118
WP_011105396.1	DAKCFMEO_02196	BJEIHDPM_01914	PSPTO_RS27195	
WP_011105399.1	DAKCFMEO_02089	BJEIHDPM_02210	PSPTO_RS27250	
WP_011105400.1	DAKCFMEO_02088	BJEIHDPM_02209	PSPTO_RS27255	PDOHHFKI_01336
WP_011105401.1	DAKCFMEO_02087	BJEIHDPM_02208	PSPTO_RS27260	
WP_011105402.1	DAKCFMEO_02086	BJEIHDPM_02207	PSPTO_RS27265	PDOHHFKI_02276
WP_011105403.1	DAKCFMEO_02085	BJEIHDPM_02206	PSPTO_RS27270	PDOHHFKI_02277
WP_011105404.1	DAKCFMEO_02084	BJEIHDPM_02205	PSPTO_RS27275	PDOHHFKI_03364
WP_011105406.1	DAKCFMEO_05166	BJEIHDPM_01539	PSPTO_RS27295	
WP_011105407.1	DAKCFMEO_05171	BJEIHDPM_01544	PSPTO_RS27315	PDOHHFKI_01253
WP_011105408.1	DAKCFMEO_05172	BJEIHDPM_01545	PSPTO_RS27320	
WP_011105411.1	DAKCFMEO_05176	BJEIHDPM_01549	PSPTO_RS27340	
WP_011105412.1	DAKCFMEO_05178	BJEIHDPM_01551	PSPTO_RS27350	PDOHHFKI_01239
WP_011105414.1	DAKCFMEO_02028	BJEIHDPM_02148	PSPTO_RS27385	PDOHHFKI_00129
WP_011105416.1	DAKCFMEO_00978	BJEIHDPM_04156	PSPTO_RS16665	
WP_011105416.1	DAKCFMEO_02069	BJEIHDPM_02190	PSPTO_RS16665	
WP_011105416.1	DAKCFMEO_02070	BJEIHDPM_02191	PSPTO_RS16665	
WP_011105416.1	DAKCFMEO_02795	BJEIHDPM_00845	PSPTO_RS16665	
WP_011105416.1	DAKCFMEO_02068	BJEIHDPM_02189	PSPTO_RS16665	
WP_011105416.1	DAKCFMEO_03370	BJEIHDPM_00622	PSPTO_RS16665	
WP_011105417.1	DAKCFMEO_02023	BJEIHDPM_02143	PSPTO_RS27415	PDOHHFKI_00133
WP_011105418.1	DAKCFMEO_02021	BJEIHDPM_02141	PSPTO_RS27425	PDOHHFKI_03038
WP_011105420.1	DAKCFMEO_05187	BJEIHDPM_01560	PSPTO_RS27460	PDOHHFKI_00147
WP_011105421.1	DAKCFMEO_05193	BJEIHDPM_01566	PSPTO_RS27480	
WP_011105422.1	DAKCFMEO_05194	BJEIHDPM_01567	PSPTO_RS27485	PDOHHFKI_01658
WP_011105423.1	DAKCFMEO_05196	BJEIHDPM_01569	PSPTO_RS27495	PDOHHFKI_01661
WP_011105424.1	DAKCFMEO_05197	BJEIHDPM_01570	PSPTO_RS27500	
WP_011105425.1	DAKCFMEO_05198	BJEIHDPM_01571	PSPTO_RS27505	PDOHHFKI_04587
WP_011105426.1	DAKCFMEO_05202	BJEIHDPM_01575	PSPTO_RS27525	PDOHHFKI_04443
WP_011105427.1	DAKCFMEO_05203	BJEIHDPM_01576	PSPTO_RS27530	PDOHHFKI_01340
WP_011105431.1	DAKCFMEO_05212	BJEIHDPM_01585	PSPTO_RS27585	
WP_011105432.1	DAKCFMEO_05215	BJEIHDPM_01588	PSPTO_RS27590	PDOHHFKI_01351
WP_011105433.1	DAKCFMEO_05217	BJEIHDPM_01590	PSPTO_RS27595	PDOHHFKI_01353
WP_011105437.1	DAKCFMEO_05223	BJEIHDPM_01596	PSPTO_RS27660	
WP_011105441.1	DAKCFMEO_05226	BJEIHDPM_01599	PSPTO_RS27685	
WP_011105442.1	DAKCFMEO_05228	BJEIHDPM_01601	PSPTO_RS27695	PDOHHFKI_04657
WP_011105443.1	DAKCFMEO_05229	BJEIHDPM_01602	PSPTO_RS27700	PDOHHFKI_04656
WP_011105444.1	DAKCFMEO_05231	BJEIHDPM_01604	PSPTO_RS27710	PDOHHFKI_04654
WP_011105445.1	DAKCFMEO_05234	BJEIHDPM_01607	PSPTO_RS27725	
WP_011105452.1	DAKCFMEO_04430	BJEIHDPM_00049	PSPTO_RS27805	
WP_011105453.1	DAKCFMEO_04431	BJEIHDPM_00048	PSPTO_RS27810	
WP_011105454.1	DAKCFMEO_04432	BJEIHDPM_00047	PSPTO_RS27815	
WP_011105455.1	DAKCFMEO_04433	BJEIHDPM_00046	PSPTO_RS27820	
WP_011105456.1	DAKCFMEO_04434	BJEIHDPM_00045	PSPTO_RS27825	
WP_011105457.1	DAKCFMEO_04435	BJEIHDPM_00044	PSPTO_RS27830	
WP_011105460.1	DAKCFMEO_05239	BJEIHDPM_01612	PSPTO_RS27850	
WP_011105462.1	DAKCFMEO_05240	BJEIHDPM_01613	PSPTO_RS27865	
WP_011105463.1	DAKCFMEO_05246	BJEIHDPM_01619	PSPTO_RS27875	
WP_011105465.1	DAKCFMEO_05248	BJEIHDPM_01621	PSPTO_RS27885	PDOHHFKI_00142
WP_011105466.1	DAKCFMEO_05249	BJEIHDPM_01622	PSPTO_RS27895	
WP_011105467.1	DAKCFMEO_03447	BJEIHDPM_00922	PSPTO_RS05690	PDOHHFKI_04650
WP_011105467.1	DAKCFMEO_05250	BJEIHDPM_01623	PSPTO_RS27900	PDOHHFKI_04650
WP_011105468.1	DAKCFMEO_05255	BJEIHDPM_01628	PSPTO_RS27920	
WP_011105470.1	DAKCFMEO_05262	BJEIHDPM_01635	PSPTO_RS27955	PDOHHFKI_04634
WP_011105472.1	DAKCFMEO_05264	BJEIHDPM_01637	PSPTO_RS27965	
WP_011105473.1	DAKCFMEO_05265	BJEIHDPM_01638	PSPTO_RS27970	
WP_011105476.1	DAKCFMEO_02477	BJEIHDPM_03549	PSPTO_RS13145	
WP_011105476.1	DAKCFMEO_01313	BJEIHDPM_04819	PSPTO_RS13145	
WP_011105481.1	DAKCFMEO_01628	BJEIHDPM_04805	PSPTO_RS13210	
WP_011105482.1	DAKCFMEO_01629	BJEIHDPM_04806	PSPTO_RS13205	
WP_011105486.1	DAKCFMEO_01633	BJEIHDPM_04810	PSPTO_RS28065	
WP_011105487.1	DAKCFMEO_01634	BJEIHDPM_04811	PSPTO_RS13190	
WP_011105492.1	DAKCFMEO_01637	BJEIHDPM_04815	PSPTO_RS13175	
WP_011105493.1	DAKCFMEO_01638	BJEIHDPM_04816	PSPTO_RS13170	
WP_011105495.1	DAKCFMEO_01640	BJEIHDPM_04818	PSPTO_RS28130	
WP_011105496.1	DAKCFMEO_01313	BJEIHDPM_04819	PSPTO_RS13145	
WP_011105496.1	DAKCFMEO_02477	BJEIHDPM_03549	PSPTO_RS13145	
WP_011105501.1	DAKCFMEO_04792	BJEIHDPM_01166	PSPTO_RS28200	
WP_011105501.1	DAKCFMEO_05296	BJEIHDPM_01672	PSPTO_RS28200	
WP_011105503.1	DAKCFMEO_04793	BJEIHDPM_01167	PSPTO_RS28210	
WP_011105504.1	DAKCFMEO_05298	BJEIHDPM_01674	PSPTO_RS28225	
WP_011105506.1	DAKCFMEO_05301	BJEIHDPM_01677	PSPTO_RS28235	
WP_011105507.1	DAKCFMEO_05302	BJEIHDPM_01678	PSPTO_RS28240	
WP_011105509.1	DAKCFMEO_05305	BJEIHDPM_01681	PSPTO_RS28255	
WP_011105512.1	DAKCFMEO_01611	BJEIHDPM_01690	PSPTO_RS28300	PDOHHFKI_01374
WP_011105513.1	DAKCFMEO_01610	BJEIHDPM_01691	PSPTO_RS28305	PDOHHFKI_01375
WP_011105514.1	DAKCFMEO_01606	BJEIHDPM_01695	PSPTO_RS28325	
WP_011105515.1	DAKCFMEO_01603	BJEIHDPM_01698	PSPTO_RS28340	
WP_011105516.1	DAKCFMEO_01601	BJEIHDPM_01700	PSPTO_RS28350	PDOHHFKI_00578
WP_011105519.1	DAKCFMEO_01597	BJEIHDPM_01704	PSPTO_RS28370	PDOHHFKI_00964
WP_011105520.1	DAKCFMEO_01595	BJEIHDPM_01706	PSPTO_RS28380	PDOHHFKI_00968
WP_011105523.1	DAKCFMEO_01584	BJEIHDPM_01717	PSPTO_RS28425	PDOHHFKI_01173
WP_011105527.1	DAKCFMEO_01578	BJEIHDPM_01723	PSPTO_RS28455	
WP_011105529.1	DAKCFMEO_01575	BJEIHDPM_01726	PSPTO_RS28470	PDOHHFKI_01160
WP_011105534.1	DAKCFMEO_01569	BJEIHDPM_01732	PSPTO_RS28505	
WP_011105535.1	DAKCFMEO_01566	BJEIHDPM_01735	PSPTO_RS28520	PDOHHFKI_01143
WP_011105536.1	DAKCFMEO_01565	BJEIHDPM_01736	PSPTO_RS28525	PDOHHFKI_01144
WP_011105537.1	DAKCFMEO_01564	BJEIHDPM_01737	PSPTO_RS28530	
WP_011105538.1	DAKCFMEO_01563	BJEIHDPM_01738	PSPTO_RS28535	
WP_011105539.1	DAKCFMEO_01562	BJEIHDPM_01739	PSPTO_RS28545	PDOHHFKI_01002
WP_011105540.1	DAKCFMEO_01561	BJEIHDPM_01740	PSPTO_RS28550	PDOHHFKI_01003
WP_011105542.1	DAKCFMEO_01556	BJEIHDPM_01745	PSPTO_RS28575	PDOHHFKI_01150
WP_011105543.1	DAKCFMEO_01194	BJEIHDPM_01753	PSPTO_RS28610	PDOHHFKI_01011
WP_011105544.1	DAKCFMEO_01197	BJEIHDPM_01756	PSPTO_RS28625	PDOHHFKI_01013
WP_011105547.1	DAKCFMEO_01204	BJEIHDPM_01763	PSPTO_RS28655	
WP_011105548.1	DAKCFMEO_01206	BJEIHDPM_01765	PSPTO_RS28665	
WP_011105549.1	DAKCFMEO_01207	BJEIHDPM_01766	PSPTO_RS28670	PDOHHFKI_01213
WP_011105550.1	DAKCFMEO_01208	BJEIHDPM_01767	PSPTO_RS28675	PDOHHFKI_01214
WP_011105551.1	DAKCFMEO_01209	BJEIHDPM_01768	PSPTO_RS28680	
WP_011105552.1	DAKCFMEO_01210	BJEIHDPM_01769	PSPTO_RS28685	
WP_011105553.1	DAKCFMEO_01211	BJEIHDPM_01770	PSPTO_RS28690	PDOHHFKI_01217
WP_011105554.1	DAKCFMEO_01212	BJEIHDPM_01771	PSPTO_RS28695	PDOHHFKI_01218
WP_011105555.1	DAKCFMEO_01215	BJEIHDPM_01774	PSPTO_RS28715	
WP_011105556.1	DAKCFMEO_01216	BJEIHDPM_01775	PSPTO_RS28720	
WP_011105557.1	DAKCFMEO_01217	BJEIHDPM_01776	PSPTO_RS28725	
WP_011105558.1	DAKCFMEO_01218	BJEIHDPM_01777	PSPTO_RS28730	
WP_011105559.1	DAKCFMEO_01219	BJEIHDPM_01778	PSPTO_RS28735	
WP_011105560.1	DAKCFMEO_01221	BJEIHDPM_01780	PSPTO_RS28745	
WP_011105562.1	DAKCFMEO_01224	BJEIHDPM_01783	PSPTO_RS28760	
WP_011105565.1	DAKCFMEO_01231	BJEIHDPM_01790	PSPTO_RS28780	
WP_011105566.1	DAKCFMEO_01232	BJEIHDPM_01791	PSPTO_RS28785	
WP_011105568.1	DAKCFMEO_01234	BJEIHDPM_01793	PSPTO_RS28795	
WP_011105569.1	DAKCFMEO_01235	BJEIHDPM_01794	PSPTO_RS28800	
WP_011105570.1	DAKCFMEO_01236	BJEIHDPM_01795	PSPTO_RS28805	
WP_011105575.1	DAKCFMEO_01787	BJEIHDPM_01108	PSPTO_RS23510	
WP_011105577.1	DAKCFMEO_00366	BJEIHDPM_02945	PSPTO_RS22655	
WP_011105579.1	DAKCFMEO_03092	BJEIHDPM_00425	PSPTO_RS28885	
WP_011105579.1	DAKCFMEO_01039	BJEIHDPM_04217	PSPTO_RS28885	
WP_011105580.1	DAKCFMEO_03076	BJEIHDPM_00409	PSPTO_RS28890	
WP_011105582.1	DAKCFMEO_04167	BJEIHDPM_00341	PSPTO_RS20320	PDOHHFKI_03719
WP_011105589.1	DAKCFMEO_01243	BJEIHDPM_01802	PSPTO_RS28970	PDOHHFKI_01051
WP_011105590.1	DAKCFMEO_01245	BJEIHDPM_01804	PSPTO_RS28980	PDOHHFKI_01053
WP_011105591.1	DAKCFMEO_01248	BJEIHDPM_01807	PSPTO_RS28995	PDOHHFKI_01056
WP_011105592.1	DAKCFMEO_01250	BJEIHDPM_01809	PSPTO_RS29005	PDOHHFKI_01058
WP_011105593.1	DAKCFMEO_01254	BJEIHDPM_01813	PSPTO_RS29025	PDOHHFKI_01062
WP_011105594.1	DAKCFMEO_01258	BJEIHDPM_01817	PSPTO_RS29045	PDOHHFKI_01066
WP_011105595.1	DAKCFMEO_01260	BJEIHDPM_01819	PSPTO_RS29055	PDOHHFKI_01068
WP_011106957.1	DAKCFMEO_04532	BJEIHDPM_05288	PSPTO_RS18855	
WP_011106959.1	DAKCFMEO_03052	BJEIHDPM_00385	PSPTO_RS29115	
WP_011107018.1	DAKCFMEO_00745	BJEIHDPM_03923	PSPTO_RS07615	
WP_011107020.1	DAKCFMEO_03926	BJEIHDPM_04590	PSPTO_RS15030	
WP_017682472.1	DAKCFMEO_02507	BJEIHDPM_03579	PSPTO_RS10075	
WP_017682720.1	DAKCFMEO_00402	BJEIHDPM_02909	PSPTO_RS22870	PDOHHFKI_02539
WP_017684227.1	DAKCFMEO_01663	BJEIHDPM_00984	PSPTO_RS05090	PDOHHFKI_04820
WP_017698872.1	DAKCFMEO_02145	BJEIHDPM_02266	PSPTO_RS17015	
WP_017709633.1	DAKCFMEO_00749	BJEIHDPM_03927	PSPTO_RS11985	PDOHHFKI_04006
WP_024419631.1	DAKCFMEO_01684	BJEIHDPM_01005	PSPTO_RS23260	PDOHHFKI_04795
WP_024656430.1	DAKCFMEO_05154	BJEIHDPM_01527	PSPTO_RS26970	
WP_024657440.1	DAKCFMEO_03236	BJEIHDPM_00570	PSPTO_RS07880	
WP_024658065.1	DAKCFMEO_01599	BJEIHDPM_01702	PSPTO_RS28360	PDOHHFKI_04076
WP_024666025.1	DAKCFMEO_02032	BJEIHDPM_02152	PSPTO_RS27365	PDOHHFKI_00124
WP_024666071.1	DAKCFMEO_03747	BJEIHDPM_04410	PSPTO_RS14285	PDOHHFKI_03935
WP_024666072.1	DAKCFMEO_03749	BJEIHDPM_04412	PSPTO_RS14295	PDOHHFKI_00244
WP_024666082.1	DAKCFMEO_03775	BJEIHDPM_04438	PSPTO_RS14410	
WP_024666223.1	DAKCFMEO_00549	BJEIHDPM_02762	PSPTO_RS23725	
WP_024666240.1	DAKCFMEO_03957	BJEIHDPM_04621	PSPTO_RS15240	
WP_024666348.1	DAKCFMEO_01440	BJEIHDPM_04946	PSPTO_RS17090	
WP_024666650.1	DAKCFMEO_01029	BJEIHDPM_04207	PSPTO_RS16315	
WP_024667176.1	DAKCFMEO_02849	BJEIHDPM_02417	PSPTO_RS02915	
WP_024667238.1	DAKCFMEO_03586	BJEIHDPM_02574	PSPTO_RS03820	PDOHHFKI_04665
WP_024667376.1	DAKCFMEO_00040	BJEIHDPM_03271	PSPTO_RS08360	
WP_024667446.1	DAKCFMEO_02635	BJEIHDPM_03707	PSPTO_RS10710	
WP_024667462.1	DAKCFMEO_02594	BJEIHDPM_03666	PSPTO_RS10520	PDOHHFKI_02970
WP_024667547.1	DAKCFMEO_01600	BJEIHDPM_01701	PSPTO_RS28355	PDOHHFKI_00962
WP_024667893.1	DAKCFMEO_04386	BJEIHDPM_00093	PSPTO_RS14835	
WP_024667894.1	DAKCFMEO_04387	BJEIHDPM_00092	PSPTO_RS14830	
WP_024667998.1	DAKCFMEO_02491	BJEIHDPM_03562	PSPTO_RS09970	
WP_024668228.1	DAKCFMEO_00603	BJEIHDPM_02708	PSPTO_RS19430	
WP_024668283.1	DAKCFMEO_03316	BJEIHDPM_00676	PSPTO_RS16020	
WP_024668366.1	DAKCFMEO_00490	BJEIHDPM_02821	PSPTO_RS04955	
WP_032606961.1	DAKCFMEO_03474	BJEIHDPM_00949	PSPTO_RS05275	
WP_032608868.1	DAKCFMEO_02500	BJEIHDPM_03572	PSPTO_RS10020	
WP_032621684.1	DAKCFMEO_03308	BJEIHDPM_00761	PSPTO_RS06685	PDOHHFKI_00764
WP_032621927.1	DAKCFMEO_03553	BJEIHDPM_02541	PSPTO_RS03585	PDOHHFKI_01296
WP_032622185.1	DAKCFMEO_00275	BJEIHDPM_03036	PSPTO_RS22245	
WP_032622187.1	DAKCFMEO_00230	BJEIHDPM_03081	PSPTO_RS21905	PDOHHFKI_01443
WP_032622221.1	DAKCFMEO_04607	BJEIHDPM_05213	PSPTO_RS18480	
WP_032640254.1	DAKCFMEO_03013	BJEIHDPM_00696	PSPTO_RS07005	
WP_032643380.1	DAKCFMEO_04600	BJEIHDPM_05220	PSPTO_RS18510	
WP_032645112.1	DAKCFMEO_05173	BJEIHDPM_01546	PSPTO_RS27325	PDOHHFKI_01251
