Orthogroup	SpeciesA	GeneA	SpeciesB	GeneB
OG0003260	DC3000_protein_12_2025	WP_011104147.1	plate25.C2.annotation	DAKCFMEO_01130
OG0003261	DC3000_protein_12_2025	WP_011104148.1	plate25.C2.annotation	DAKCFMEO_01131
OG0003262	DC3000_protein_12_2025	WP_011104152.1	plate25.C2.annotation	DAKCFMEO_01178
OG0003263	DC3000_protein_12_2025	WP_011104154.1	plate25.C2.annotation	DAKCFMEO_01180
OG0003264	DC3000_protein_12_2025	WP_011104155.1	plate25.C2.annotation	DAKCFMEO_01181
OG0003265	DC3000_protein_12_2025	WP_011104156.1	plate25.C2.annotation	DAKCFMEO_01183
OG0003266	DC3000_protein_12_2025	WP_011104157.1	plate25.C2.annotation	DAKCFMEO_01185
OG0003267	DC3000_protein_12_2025	WP_011104161.1	plate25.C2.annotation	DAKCFMEO_03715
OG0003268	DC3000_protein_12_2025	WP_011104162.1	plate25.C2.annotation	DAKCFMEO_03717
OG0003269	DC3000_protein_12_2025	WP_011104163.1	plate25.C2.annotation	DAKCFMEO_03720
OG0003270	DC3000_protein_12_2025	WP_011104164.1	plate25.C2.annotation	DAKCFMEO_03721
OG0003271	DC3000_protein_12_2025	WP_011104166.1	plate25.C2.annotation	DAKCFMEO_03724
OG0003272	DC3000_protein_12_2025	WP_011104167.1	plate25.C2.annotation	DAKCFMEO_03727
OG0003273	DC3000_protein_12_2025	WP_011104169.1	plate25.C2.annotation	DAKCFMEO_03729
OG0003274	DC3000_protein_12_2025	WP_011104170.1	plate25.C2.annotation	DAKCFMEO_03731
OG0003275	DC3000_protein_12_2025	WP_011104175.1	plate25.C2.annotation	DAKCFMEO_03738
OG0003276	DC3000_protein_12_2025	WP_011104176.1	plate25.C2.annotation	DAKCFMEO_03739
OG0003277	DC3000_protein_12_2025	WP_011104178.1	plate25.C2.annotation	DAKCFMEO_03744
OG0003278	DC3000_protein_12_2025	WP_011104179.1	plate25.C2.annotation	DAKCFMEO_03745
OG0003279	DC3000_protein_12_2025	WP_011104183.1	plate25.C2.annotation	DAKCFMEO_03752
OG0003280	DC3000_protein_12_2025	WP_011104188.1	plate25.C2.annotation	DAKCFMEO_03763
OG0003281	DC3000_protein_12_2025	WP_011104189.1	plate25.C2.annotation	DAKCFMEO_03768
OG0003282	DC3000_protein_12_2025	WP_011104191.1	plate25.C2.annotation	DAKCFMEO_03773
OG0003283	DC3000_protein_12_2025	WP_011104192.1	plate25.C2.annotation	DAKCFMEO_03774
OG0003284	DC3000_protein_12_2025	WP_011104195.1	plate25.C2.annotation	DAKCFMEO_03776
OG0003285	DC3000_protein_12_2025	WP_011104197.1	plate25.C2.annotation	DAKCFMEO_03780
OG0003286	DC3000_protein_12_2025	WP_011104198.1	plate25.C2.annotation	DAKCFMEO_03781
OG0003287	DC3000_protein_12_2025	WP_011104204.1	plate25.C2.annotation	DAKCFMEO_03787
OG0003288	DC3000_protein_12_2025	WP_011104205.1	plate25.C2.annotation	DAKCFMEO_03788
OG0003289	DC3000_protein_12_2025	WP_011104206.1	plate25.C2.annotation	DAKCFMEO_03789
OG0003290	DC3000_protein_12_2025	WP_011104207.1	plate25.C2.annotation	DAKCFMEO_03790
OG0003291	DC3000_protein_12_2025	WP_011104208.1	plate25.C2.annotation	DAKCFMEO_03804
OG0003292	DC3000_protein_12_2025	WP_011104209.1	plate25.C2.annotation	DAKCFMEO_03806
OG0003293	DC3000_protein_12_2025	WP_011104210.1	plate25.C2.annotation	DAKCFMEO_03808
OG0003295	DC3000_protein_12_2025	WP_011104238.1	plate25.C2.annotation	DAKCFMEO_01498
OG0003296	DC3000_protein_12_2025	WP_011104241.1	plate25.C2.annotation	DAKCFMEO_04389
OG0003297	DC3000_protein_12_2025	WP_011104242.1	plate25.C2.annotation	DAKCFMEO_04388
OG0003298	DC3000_protein_12_2025	WP_011104259.1	plate25.C2.annotation	DAKCFMEO_00940
OG0003299	DC3000_protein_12_2025	WP_011104261.1	plate25.C2.annotation	DAKCFMEO_03909
OG0003300	DC3000_protein_12_2025	WP_011104262.1	plate25.C2.annotation	DAKCFMEO_03911
OG0003301	DC3000_protein_12_2025	WP_011104263.1	plate25.C2.annotation	DAKCFMEO_03912
OG0003302	DC3000_protein_12_2025	WP_011104264.1	plate25.C2.annotation	DAKCFMEO_03921
OG0003303	DC3000_protein_12_2025	WP_011104265.1	plate25.C2.annotation	DAKCFMEO_03922
OG0003304	DC3000_protein_12_2025	WP_011104268.1	plate25.C2.annotation	DAKCFMEO_03932
OG0003305	DC3000_protein_12_2025	WP_011104279.1	plate25.C2.annotation	DAKCFMEO_00327
OG0003306	DC3000_protein_12_2025	WP_011104280.1	plate25.C2.annotation	DAKCFMEO_01804
OG0003307	DC3000_protein_12_2025	WP_011104284.1	plate25.C2.annotation	DAKCFMEO_03940
OG0003308	DC3000_protein_12_2025	WP_011104287.1	plate25.C2.annotation	DAKCFMEO_03947
OG0003309	DC3000_protein_12_2025	WP_011104288.1	plate25.C2.annotation	DAKCFMEO_03948
OG0003310	DC3000_protein_12_2025	WP_011104290.1	plate25.C2.annotation	DAKCFMEO_03949
OG0003311	DC3000_protein_12_2025	WP_011104294.1	plate25.C2.annotation	DAKCFMEO_03958
OG0003312	DC3000_protein_12_2025	WP_011104300.1	plate25.C2.annotation	DAKCFMEO_03969
OG0003313	DC3000_protein_12_2025	WP_011104304.1	plate25.C2.annotation	DAKCFMEO_03974
OG0003314	DC3000_protein_12_2025	WP_011104305.1	plate25.C2.annotation	DAKCFMEO_03975
OG0003315	DC3000_protein_12_2025	WP_011104308.1	plate25.C2.annotation	DAKCFMEO_03978
OG0003316	DC3000_protein_12_2025	WP_011104311.1	plate25.C2.annotation	DAKCFMEO_00604
OG0003317	DC3000_protein_12_2025	WP_011104312.1	plate25.C2.annotation	DAKCFMEO_00605
OG0003318	DC3000_protein_12_2025	WP_011104314.1	plate25.C2.annotation	DAKCFMEO_03992
OG0003319	DC3000_protein_12_2025	WP_011104317.1	plate25.C2.annotation	DAKCFMEO_03997
OG0003320	DC3000_protein_12_2025	WP_011104318.1	plate25.C2.annotation	DAKCFMEO_03998
OG0003321	DC3000_protein_12_2025	WP_011104319.1	plate25.C2.annotation	DAKCFMEO_04000
OG0003322	DC3000_protein_12_2025	WP_011104320.1	plate25.C2.annotation	DAKCFMEO_04001
OG0003323	DC3000_protein_12_2025	WP_011104322.1	plate25.C2.annotation	DAKCFMEO_04003
OG0003324	DC3000_protein_12_2025	WP_011104323.1	plate25.C2.annotation	DAKCFMEO_04004
OG0003325	DC3000_protein_12_2025	WP_011104324.1	plate25.C2.annotation	DAKCFMEO_04005
OG0003326	DC3000_protein_12_2025	WP_011104325.1	plate25.C2.annotation	DAKCFMEO_04007
OG0003327	DC3000_protein_12_2025	WP_011104327.1	plate25.C2.annotation	DAKCFMEO_02053
OG0003328	DC3000_protein_12_2025	WP_011104333.1	plate25.C2.annotation	DAKCFMEO_03902
OG0003329	DC3000_protein_12_2025	WP_011104336.1	plate25.C2.annotation	DAKCFMEO_04026
OG0003330	DC3000_protein_12_2025	WP_011104341.1	plate25.C2.annotation	DAKCFMEO_04036
OG0003331	DC3000_protein_12_2025	WP_011104342.1	plate25.C2.annotation	DAKCFMEO_04037
OG0003332	DC3000_protein_12_2025	WP_011104343.1	plate25.C2.annotation	DAKCFMEO_04038
OG0003333	DC3000_protein_12_2025	WP_011104344.1	plate25.C2.annotation	DAKCFMEO_04041
OG0003334	DC3000_protein_12_2025	WP_011104349.1	plate25.C2.annotation	DAKCFMEO_04011
OG0003335	DC3000_protein_12_2025	WP_011104350.1	plate25.C2.annotation	DAKCFMEO_04012
OG0003336	DC3000_protein_12_2025	WP_011104365.1	plate25.C2.annotation	DAKCFMEO_04794
OG0003337	DC3000_protein_12_2025	WP_011104368.1	plate25.C2.annotation	DAKCFMEO_03107
OG0003338	DC3000_protein_12_2025	WP_011104371.1	plate25.C2.annotation	DAKCFMEO_04062
OG0003339	DC3000_protein_12_2025	WP_011104374.1	plate25.C2.annotation	DAKCFMEO_04016
OG0003340	DC3000_protein_12_2025	WP_011104391.1	plate25.C2.annotation	DAKCFMEO_04088
OG0003341	DC3000_protein_12_2025	WP_011104393.1	plate25.C2.annotation	DAKCFMEO_04097
OG0003342	DC3000_protein_12_2025	WP_011104394.1	plate25.C2.annotation	DAKCFMEO_04100
OG0003343	DC3000_protein_12_2025	WP_011104396.1	plate25.C2.annotation	DAKCFMEO_04106
OG0003344	DC3000_protein_12_2025	WP_011104397.1	plate25.C2.annotation	DAKCFMEO_04107
OG0003345	DC3000_protein_12_2025	WP_011104399.1	plate25.C2.annotation	DAKCFMEO_04113
OG0003346	DC3000_protein_12_2025	WP_011104402.1	plate25.C2.annotation	DAKCFMEO_04123
OG0003347	DC3000_protein_12_2025	WP_011104404.1	plate25.C2.annotation	DAKCFMEO_01614
OG0003348	DC3000_protein_12_2025	WP_011104405.1	plate25.C2.annotation	DAKCFMEO_01615
OG0003349	DC3000_protein_12_2025	WP_011104406.1	plate25.C2.annotation	DAKCFMEO_01618
OG0003350	DC3000_protein_12_2025	WP_011104407.1	plate25.C2.annotation	DAKCFMEO_01620
OG0003351	DC3000_protein_12_2025	WP_011104408.1	plate25.C2.annotation	DAKCFMEO_01031
OG0003352	DC3000_protein_12_2025	WP_011104410.1	plate25.C2.annotation	DAKCFMEO_01026
OG0003353	DC3000_protein_12_2025	WP_011104412.1	plate25.C2.annotation	DAKCFMEO_01021
OG0003354	DC3000_protein_12_2025	WP_011104413.1	plate25.C2.annotation	DAKCFMEO_01020
OG0003355	DC3000_protein_12_2025	WP_011104417.1	plate25.C2.annotation	DAKCFMEO_01009
OG0003356	DC3000_protein_12_2025	WP_011104420.1	plate25.C2.annotation	DAKCFMEO_00261
OG0003357	DC3000_protein_12_2025	WP_011104421.1	plate25.C2.annotation	DAKCFMEO_00263
OG0003358	DC3000_protein_12_2025	WP_011104422.1	plate25.C2.annotation	DAKCFMEO_00264
OG0003359	DC3000_protein_12_2025	WP_011104423.1	plate25.C2.annotation	DAKCFMEO_00265
OG0003360	DC3000_protein_12_2025	WP_011104424.1	plate25.C2.annotation	DAKCFMEO_00266
OG0003361	DC3000_protein_12_2025	WP_011104427.1	plate25.C2.annotation	DAKCFMEO_00996
OG0003362	DC3000_protein_12_2025	WP_011104434.1	plate25.C2.annotation	DAKCFMEO_03840
OG0003363	DC3000_protein_12_2025	WP_011104447.1	plate25.C2.annotation	DAKCFMEO_00974
OG0003364	DC3000_protein_12_2025	WP_011104448.1	plate25.C2.annotation	DAKCFMEO_00964
OG0003365	DC3000_protein_12_2025	WP_011104449.1	plate25.C2.annotation	DAKCFMEO_00268
OG0003366	DC3000_protein_12_2025	WP_011104453.1	plate25.C2.annotation	DAKCFMEO_00945
OG0003367	DC3000_protein_12_2025	WP_011104455.1	plate25.C2.annotation	DAKCFMEO_00943
OG0003368	DC3000_protein_12_2025	WP_011104456.1	plate25.C2.annotation	DAKCFMEO_00942
OG0003369	DC3000_protein_12_2025	WP_011104458.1	plate25.C2.annotation	DAKCFMEO_00934
OG0003370	DC3000_protein_12_2025	WP_011104459.1	plate25.C2.annotation	DAKCFMEO_00931
OG0003371	DC3000_protein_12_2025	WP_011104460.1	plate25.C2.annotation	DAKCFMEO_00930
OG0003372	DC3000_protein_12_2025	WP_011104461.1	plate25.C2.annotation	DAKCFMEO_00923
OG0003373	DC3000_protein_12_2025	WP_011104464.1	plate25.C2.annotation	DAKCFMEO_00921
OG0003374	DC3000_protein_12_2025	WP_011104465.1	plate25.C2.annotation	DAKCFMEO_00920
OG0003375	DC3000_protein_12_2025	WP_011104467.1	plate25.C2.annotation	DAKCFMEO_01414
OG0003376	DC3000_protein_12_2025	WP_011104468.1	plate25.C2.annotation	DAKCFMEO_01415
OG0003377	DC3000_protein_12_2025	WP_011104472.1	plate25.C2.annotation	DAKCFMEO_01419
OG0003378	DC3000_protein_12_2025	WP_011104473.1	plate25.C2.annotation	DAKCFMEO_01423
OG0003379	DC3000_protein_12_2025	WP_011104474.1	plate25.C2.annotation	DAKCFMEO_01424
OG0003380	DC3000_protein_12_2025	WP_011104483.1	plate25.C2.annotation	DAKCFMEO_04403
OG0003381	DC3000_protein_12_2025	WP_011104489.1	plate25.C2.annotation	DAKCFMEO_01439
OG0003382	DC3000_protein_12_2025	WP_011104490.1	plate25.C2.annotation	DAKCFMEO_01441
OG0003383	DC3000_protein_12_2025	WP_011104492.1	plate25.C2.annotation	DAKCFMEO_01445
OG0003384	DC3000_protein_12_2025	WP_011104493.1	plate25.C2.annotation	DAKCFMEO_01447
OG0003385	DC3000_protein_12_2025	WP_011104495.1	plate25.C2.annotation	DAKCFMEO_01457
OG0003386	DC3000_protein_12_2025	WP_011104496.1	plate25.C2.annotation	DAKCFMEO_01458
OG0003387	DC3000_protein_12_2025	WP_011104498.1	plate25.C2.annotation	DAKCFMEO_01490
OG0003388	DC3000_protein_12_2025	WP_011104501.1	plate25.C2.annotation	DAKCFMEO_00512
OG0003389	DC3000_protein_12_2025	WP_011104502.1	plate25.C2.annotation	DAKCFMEO_01502
OG0003390	DC3000_protein_12_2025	WP_011104503.1	plate25.C2.annotation	DAKCFMEO_01503
OG0003391	DC3000_protein_12_2025	WP_011104504.1	plate25.C2.annotation	DAKCFMEO_01505
OG0003392	DC3000_protein_12_2025	WP_011104505.1	plate25.C2.annotation	DAKCFMEO_01508
OG0003393	DC3000_protein_12_2025	WP_011104507.1	plate25.C2.annotation	DAKCFMEO_01510
OG0003394	DC3000_protein_12_2025	WP_011104508.1	plate25.C2.annotation	DAKCFMEO_01516
OG0003395	DC3000_protein_12_2025	WP_011104510.1	plate25.C2.annotation	DAKCFMEO_01521
OG0003396	DC3000_protein_12_2025	WP_011104511.1	plate25.C2.annotation	DAKCFMEO_01523
OG0003397	DC3000_protein_12_2025	WP_011104512.1	plate25.C2.annotation	DAKCFMEO_01528
OG0003398	DC3000_protein_12_2025	WP_011104513.1	plate25.C2.annotation	DAKCFMEO_01529
OG0003399	DC3000_protein_12_2025	WP_011104514.1	plate25.C2.annotation	DAKCFMEO_01534
OG0003400	DC3000_protein_12_2025	WP_011104515.1	plate25.C2.annotation	DAKCFMEO_01542
OG0003401	DC3000_protein_12_2025	WP_011104516.1	plate25.C2.annotation	DAKCFMEO_01543
OG0003402	DC3000_protein_12_2025	WP_011104517.1	plate25.C2.annotation	DAKCFMEO_01544
OG0003403	DC3000_protein_12_2025	WP_011104518.1	plate25.C2.annotation	DAKCFMEO_01545
OG0003405	DC3000_protein_12_2025	WP_011104554.1	plate25.C2.annotation	DAKCFMEO_04755
OG0003406	DC3000_protein_12_2025	WP_011104555.1	plate25.C2.annotation	DAKCFMEO_04754
OG0003407	DC3000_protein_12_2025	WP_011104557.1	plate25.C2.annotation	DAKCFMEO_04751
OG0003408	DC3000_protein_12_2025	WP_011104559.1	plate25.C2.annotation	DAKCFMEO_04748
OG0003409	DC3000_protein_12_2025	WP_011104560.1	plate25.C2.annotation	DAKCFMEO_04747
OG0003410	DC3000_protein_12_2025	WP_011104561.1	plate25.C2.annotation	DAKCFMEO_04744
OG0003411	DC3000_protein_12_2025	WP_011104562.1	plate25.C2.annotation	DAKCFMEO_04743
OG0003412	DC3000_protein_12_2025	WP_011104563.1	plate25.C2.annotation	DAKCFMEO_04741
OG0003413	DC3000_protein_12_2025	WP_011104564.1	plate25.C2.annotation	DAKCFMEO_04740
OG0003414	DC3000_protein_12_2025	WP_011104565.1	plate25.C2.annotation	DAKCFMEO_04731
OG0003415	DC3000_protein_12_2025	WP_011104566.1	plate25.C2.annotation	DAKCFMEO_04728
OG0003416	DC3000_protein_12_2025	WP_011104567.1	plate25.C2.annotation	DAKCFMEO_04727
OG0003417	DC3000_protein_12_2025	WP_011104571.1	plate25.C2.annotation	DAKCFMEO_04723
OG0003418	DC3000_protein_12_2025	WP_011104572.1	plate25.C2.annotation	DAKCFMEO_04721
OG0003419	DC3000_protein_12_2025	WP_011104573.1	plate25.C2.annotation	DAKCFMEO_04720
OG0003420	DC3000_protein_12_2025	WP_011104574.1	plate25.C2.annotation	DAKCFMEO_04719
OG0003421	DC3000_protein_12_2025	WP_011104575.1	plate25.C2.annotation	DAKCFMEO_04715
OG0003422	DC3000_protein_12_2025	WP_011104576.1	plate25.C2.annotation	DAKCFMEO_04714
OG0003423	DC3000_protein_12_2025	WP_011104587.1	plate25.C2.annotation	DAKCFMEO_04697
OG0003424	DC3000_protein_12_2025	WP_011104589.1	plate25.C2.annotation	DAKCFMEO_04692
OG0003425	DC3000_protein_12_2025	WP_011104590.1	plate25.C2.annotation	DAKCFMEO_04686
OG0003426	DC3000_protein_12_2025	WP_011104591.1	plate25.C2.annotation	DAKCFMEO_04684
OG0003427	DC3000_protein_12_2025	WP_011104593.1	plate25.C2.annotation	DAKCFMEO_04678
OG0003428	DC3000_protein_12_2025	WP_011104595.1	plate25.C2.annotation	DAKCFMEO_04675
OG0003429	DC3000_protein_12_2025	WP_011104596.1	plate25.C2.annotation	DAKCFMEO_04674
OG0003430	DC3000_protein_12_2025	WP_011104597.1	plate25.C2.annotation	DAKCFMEO_04671
OG0003431	DC3000_protein_12_2025	WP_011104598.1	plate25.C2.annotation	DAKCFMEO_04670
OG0003432	DC3000_protein_12_2025	WP_011104600.1	plate25.C2.annotation	DAKCFMEO_04660
OG0003433	DC3000_protein_12_2025	WP_011104601.1	plate25.C2.annotation	DAKCFMEO_04659
OG0003434	DC3000_protein_12_2025	WP_011104602.1	plate25.C2.annotation	DAKCFMEO_04658
OG0003435	DC3000_protein_12_2025	WP_011104603.1	plate25.C2.annotation	DAKCFMEO_04655
OG0003436	DC3000_protein_12_2025	WP_011104606.1	plate25.C2.annotation	DAKCFMEO_04638
OG0003437	DC3000_protein_12_2025	WP_011104608.1	plate25.C2.annotation	DAKCFMEO_04632
OG0003438	DC3000_protein_12_2025	WP_011104610.1	plate25.C2.annotation	DAKCFMEO_04628
OG0003439	DC3000_protein_12_2025	WP_011104612.1	plate25.C2.annotation	DAKCFMEO_04618
OG0003440	DC3000_protein_12_2025	WP_011104619.1	plate25.C2.annotation	DAKCFMEO_04602
OG0003441	DC3000_protein_12_2025	WP_011104620.1	plate25.C2.annotation	DAKCFMEO_04594
OG0003442	DC3000_protein_12_2025	WP_011104622.1	plate25.C2.annotation	DAKCFMEO_04592
OG0003443	DC3000_protein_12_2025	WP_011104623.1	plate25.C2.annotation	DAKCFMEO_04578
OG0003444	DC3000_protein_12_2025	WP_011104624.1	plate25.C2.annotation	DAKCFMEO_04567
OG0003445	DC3000_protein_12_2025	WP_011104625.1	plate25.C2.annotation	DAKCFMEO_04565
OG0003446	DC3000_protein_12_2025	WP_011104633.1	plate25.C2.annotation	DAKCFMEO_04558
OG0003447	DC3000_protein_12_2025	WP_011104635.1	plate25.C2.annotation	DAKCFMEO_04555
OG0003448	DC3000_protein_12_2025	WP_011104636.1	plate25.C2.annotation	DAKCFMEO_04554
OG0003449	DC3000_protein_12_2025	WP_011104638.1	plate25.C2.annotation	DAKCFMEO_04551
OG0003450	DC3000_protein_12_2025	WP_011104639.1	plate25.C2.annotation	DAKCFMEO_04549
OG0003451	DC3000_protein_12_2025	WP_011104640.1	plate25.C2.annotation	DAKCFMEO_04543
OG0003452	DC3000_protein_12_2025	WP_011104642.1	plate25.C2.annotation	DAKCFMEO_04539
OG0003453	DC3000_protein_12_2025	WP_011104643.1	plate25.C2.annotation	DAKCFMEO_04537
OG0003454	DC3000_protein_12_2025	WP_011104644.1	plate25.C2.annotation	DAKCFMEO_04536
OG0003455	DC3000_protein_12_2025	WP_011104646.1	plate25.C2.annotation	DAKCFMEO_04535
OG0003456	DC3000_protein_12_2025	WP_011104647.1	plate25.C2.annotation	DAKCFMEO_04533
OG0003457	DC3000_protein_12_2025	WP_011104649.1	plate25.C2.annotation	DAKCFMEO_04531
OG0003459	DC3000_protein_12_2025	WP_011104651.1	plate25.C2.annotation	DAKCFMEO_04529
OG0003460	DC3000_protein_12_2025	WP_011104652.1	plate25.C2.annotation	DAKCFMEO_04528
OG0003461	DC3000_protein_12_2025	WP_011104653.1	plate25.C2.annotation	DAKCFMEO_04527
OG0003462	DC3000_protein_12_2025	WP_011104654.1	plate25.C2.annotation	DAKCFMEO_04525
OG0003463	DC3000_protein_12_2025	WP_011104655.1	plate25.C2.annotation	DAKCFMEO_04522
OG0003464	DC3000_protein_12_2025	WP_011104657.1	plate25.C2.annotation	DAKCFMEO_04520
OG0003465	DC3000_protein_12_2025	WP_011104658.1	plate25.C2.annotation	DAKCFMEO_04498
OG0003466	DC3000_protein_12_2025	WP_011104660.1	plate25.C2.annotation	DAKCFMEO_04495
OG0003467	DC3000_protein_12_2025	WP_011104661.1	plate25.C2.annotation	DAKCFMEO_04494
OG0003468	DC3000_protein_12_2025	WP_011104663.1	plate25.C2.annotation	DAKCFMEO_04490
OG0003469	DC3000_protein_12_2025	WP_011104667.1	plate25.C2.annotation	DAKCFMEO_04483
OG0003470	DC3000_protein_12_2025	WP_011104668.1	plate25.C2.annotation	DAKCFMEO_04482
OG0003471	DC3000_protein_12_2025	WP_011104672.1	plate25.C2.annotation	DAKCFMEO_03466
OG0003472	DC3000_protein_12_2025	WP_011104675.1	plate25.C2.annotation	DAKCFMEO_04399
OG0003473	DC3000_protein_12_2025	WP_011104683.1	plate25.C2.annotation	DAKCFMEO_04375
OG0003474	DC3000_protein_12_2025	WP_011104687.1	plate25.C2.annotation	DAKCFMEO_04369
OG0003475	DC3000_protein_12_2025	WP_011104690.1	plate25.C2.annotation	DAKCFMEO_04363
OG0003476	DC3000_protein_12_2025	WP_011104695.1	plate25.C2.annotation	DAKCFMEO_03455
OG0003477	DC3000_protein_12_2025	WP_011104696.1	plate25.C2.annotation	DAKCFMEO_04344
OG0003478	DC3000_protein_12_2025	WP_011104697.1	plate25.C2.annotation	DAKCFMEO_04340
OG0003479	DC3000_protein_12_2025	WP_011104700.1	plate25.C2.annotation	DAKCFMEO_04332
OG0003480	DC3000_protein_12_2025	WP_011104701.1	plate25.C2.annotation	DAKCFMEO_04330
OG0003481	DC3000_protein_12_2025	WP_011104702.1	plate25.C2.annotation	DAKCFMEO_04328
OG0003483	DC3000_protein_12_2025	WP_011104706.1	plate25.C2.annotation	DAKCFMEO_04322
OG0003484	DC3000_protein_12_2025	WP_011104707.1	plate25.C2.annotation	DAKCFMEO_04320
OG0003485	DC3000_protein_12_2025	WP_011104708.1	plate25.C2.annotation	DAKCFMEO_04317
OG0003486	DC3000_protein_12_2025	WP_011104709.1	plate25.C2.annotation	DAKCFMEO_04314
OG0003487	DC3000_protein_12_2025	WP_011104710.1	plate25.C2.annotation	DAKCFMEO_04313
OG0003488	DC3000_protein_12_2025	WP_011104711.1	plate25.C2.annotation	DAKCFMEO_04312
OG0003489	DC3000_protein_12_2025	WP_011104717.1	plate25.C2.annotation	DAKCFMEO_04302
OG0003490	DC3000_protein_12_2025	WP_011104720.1	plate25.C2.annotation	DAKCFMEO_04300
OG0003491	DC3000_protein_12_2025	WP_011104723.1	plate25.C2.annotation	DAKCFMEO_04297
OG0003492	DC3000_protein_12_2025	WP_011104725.1	plate25.C2.annotation	DAKCFMEO_04292
OG0003493	DC3000_protein_12_2025	WP_011104727.1	plate25.C2.annotation	DAKCFMEO_04288
OG0003494	DC3000_protein_12_2025	WP_011104731.1	plate25.C2.annotation	DAKCFMEO_04285
OG0003495	DC3000_protein_12_2025	WP_011104732.1	plate25.C2.annotation	DAKCFMEO_04282
OG0003496	DC3000_protein_12_2025	WP_011104733.1	plate25.C2.annotation	DAKCFMEO_04281
OG0003497	DC3000_protein_12_2025	WP_011104734.1	plate25.C2.annotation	DAKCFMEO_04280
OG0003498	DC3000_protein_12_2025	WP_011104736.1	plate25.C2.annotation	DAKCFMEO_04267
OG0003499	DC3000_protein_12_2025	WP_011104737.1	plate25.C2.annotation	DAKCFMEO_04266
OG0003500	DC3000_protein_12_2025	WP_011104738.1	plate25.C2.annotation	DAKCFMEO_04261
OG0003501	DC3000_protein_12_2025	WP_011104739.1	plate25.C2.annotation	DAKCFMEO_04260
OG0003502	DC3000_protein_12_2025	WP_011104740.1	plate25.C2.annotation	DAKCFMEO_04259
OG0003503	DC3000_protein_12_2025	WP_011104741.1	plate25.C2.annotation	DAKCFMEO_04488
OG0003504	DC3000_protein_12_2025	WP_011104742.1	plate25.C2.annotation	DAKCFMEO_04256
OG0003505	DC3000_protein_12_2025	WP_011104745.1	plate25.C2.annotation	DAKCFMEO_04244
OG0003506	DC3000_protein_12_2025	WP_011104746.1	plate25.C2.annotation	DAKCFMEO_04243
OG0003507	DC3000_protein_12_2025	WP_011104749.1	plate25.C2.annotation	DAKCFMEO_04232
OG0003508	DC3000_protein_12_2025	WP_011104750.1	plate25.C2.annotation	DAKCFMEO_00351
OG0003509	DC3000_protein_12_2025	WP_011104754.1	plate25.C2.annotation	DAKCFMEO_04229
OG0003510	DC3000_protein_12_2025	WP_011104755.1	plate25.C2.annotation	DAKCFMEO_04228
OG0003511	DC3000_protein_12_2025	WP_011104757.1	plate25.C2.annotation	DAKCFMEO_04226
OG0003512	DC3000_protein_12_2025	WP_011104763.1	plate25.C2.annotation	DAKCFMEO_04193
OG0003513	DC3000_protein_12_2025	WP_011104764.1	plate25.C2.annotation	DAKCFMEO_04189
OG0003514	DC3000_protein_12_2025	WP_011104766.1	plate25.C2.annotation	DAKCFMEO_04187
OG0003515	DC3000_protein_12_2025	WP_011104774.1	plate25.C2.annotation	DAKCFMEO_04146
OG0003516	DC3000_protein_12_2025	WP_011104777.1	plate25.C2.annotation	DAKCFMEO_04152
OG0003517	DC3000_protein_12_2025	WP_011104778.1	plate25.C2.annotation	DAKCFMEO_04155
OG0003518	DC3000_protein_12_2025	WP_011104780.1	plate25.C2.annotation	DAKCFMEO_04158
OG0003519	DC3000_protein_12_2025	WP_011104782.1	plate25.C2.annotation	DAKCFMEO_04161
OG0003520	DC3000_protein_12_2025	WP_011104783.1	plate25.C2.annotation	DAKCFMEO_04164
