Gene annotation was obtained at pseudomonas.com		###Release: pgd_r_17_1	Mean log2 count per million 																															
ID	name	annotation	b2b3_AvrRpt2	b2b3_Pto	chitin_Pto	Col-0_AvrRps4	Col-0_AvrRpt2	Col-0_D36E	Col-0_Pto	de_AvrRpt2	de_Pto	deps_AvrRpt2	deps_Pto	flg_Pto	KB_AvrRps4	KB_AvrRpt2	KB_D36E	KB_Pto	MM_Pto	Mock_Pto	npr1_AvrRpt2	npr1_Pto	pad4_AvrRpt2	pad4_Pto	ps_AvrRpt2	ps_Pto	rr_AvrRpt2	SA_Pto	sid2_AvrRpt2	sid2_Pto	spm_AvrRpt2	spm_Pto	stp_AvrRpt2	stp_Pto
PSPTO_5239		ChaC-related protein	5.364193007	5.846151313	5.561403277	5.867606798	5.657278463	6.03784579	5.748630206	5.433034923	5.357624908	5.760440785	5.567825332	5.700861172	6.395221351	6.746073936	6.750307988	6.466071298	6.647790808	5.79658188	5.67165072	5.434022182	5.569994645	5.60317319	5.688120502	5.616506743	5.814770867	5.310756459	5.308017918	5.613646007	5.689732747	5.545501043	5.73421676	5.696217006
PSPTO_5240		"CDP-6-deoxy-delta-3,4-glucoseen reductase"	6.260864921	6.385287193	6.456019911	6.869257537	6.428558415	6.947335573	6.479048971	6.584089562	6.573157823	6.4794871	6.664741987	6.489812693	7.065575647	6.430612124	6.889982316	6.637400389	6.979357812	6.637038741	6.321958375	6.592711338	6.676897035	6.786582713	6.784602186	6.746191122	6.599353264	6.425696667	6.48039283	6.601669921	6.588010196	6.628250126	6.077367505	6.353075163
PSPTO_5241	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	8.380274921	8.456176712	8.320538349	8.062700328	8.451964588	8.492690028	8.435623391	8.622982765	8.601528989	8.574414854	8.668490223	8.09103852	8.332879215	8.315720227	8.271702333	8.172870615	8.141899808	8.485466204	8.504888726	8.525000002	8.453939817	8.565967991	8.462738946	8.593550624	8.499688685	8.370114237	8.473636347	8.363276779	8.572584871	8.537200282	8.355249607	8.618017329
PSPTO_5242	rho	transcription termination factor Rho	11.8529168	11.51341541	11.23074746	11.81468666	11.66741501	9.952556609	11.50506858	11.89601635	11.68293716	11.53472137	11.57482351	10.79004773	10.34301988	10.11701505	9.784149903	10.09083554	10.46698159	11.4605071	11.86940152	11.71192663	11.60270152	11.34517281	11.50698654	11.30667847	11.76736661	11.55199659	11.69041108	11.55811072	11.88666317	11.66898659	11.52771994	11.34821299
PSPTO_5243	trx-2	thioredoxin	8.996850165	8.802420107	8.502182395	8.786877818	8.810159625	8.981332692	8.794310982	8.622904233	8.573464186	8.699354117	8.614556442	8.563101186	10.36640285	10.41510047	10.05882829	10.2480548	9.756785728	8.657637626	8.598073418	8.649523935	8.831365728	8.661097245	9.135744993	8.788170192	8.375526328	8.376032642	8.609898479	8.962188132	8.989279569	8.900203185	8.578058005	8.479314888
PSPTO_5248		amino acid ABC transporter ATP-binding protein	3.460998774	5.355178029	5.85722783	5.089946076	4.170995308	6.675323494	5.36371476	3.941236764	4.821510399	4.807016279	4.997312154	6.771185471	3.376157317	3.467575761	2.840306453	2.713293377	3.25270485	5.206915527	4.351728657	5.460144059	4.197745115	5.162943621	4.42547305	5.313932959	5.674026853	5.0692583	4.572839595	4.909794894	4.263690428	5.215131991	4.119678035	5.799482792
PSPTO_5249	ppx	exopolyphosphatase	7.971995189	8.094655464	8.053684301	7.556441037	7.735993385	8.242042131	7.980938053	7.870705528	7.947187828	7.909048829	8.078770688	8.163837926	7.543392641	7.30254845	7.199147297	7.394162832	7.83898377	8.071503801	8.111437104	7.87462546	7.96120207	8.180073854	8.175988525	8.126130553	7.792213635	7.789393121	8.081981265	8.139088781	8.091816718	8.13412434	7.55973286	7.784874608
PSPTO_5250	ppk	polyphosphate kinase	8.376042942	7.71866585	8.132135014	8.670133359	8.665798689	8.013851732	8.130525734	8.439823919	7.928934773	7.973802589	8.119355406	8.332113915	7.916851624	7.626581648	7.785464579	7.813089045	7.976368506	8.436102806	8.175935403	7.973670262	8.356015833	8.10607427	8.082079192	8.027092235	8.122366414	8.049461815	8.540694406	8.25536771	8.240031772	8.095107895	8.57380941	7.982304961
PSPTO_5251	hemB	delta-aminolevulinic acid dehydratase	7.728937225	7.444071123	7.303254726	7.568092701	8.10890045	7.560565304	7.55797583	7.930723145	7.313629902	7.546958821	7.48059082	7.265823682	7.326931163	7.131634127	7.294583835	6.998956717	7.088834302	7.669247888	7.817298996	7.52665616	7.821096029	7.473736519	7.576160618	7.544694867	7.677045998	7.371653301	7.597173725	7.506809068	7.686705396	7.587540847	8.102813174	7.634541163
PSPTO_5252		DedA family protein	7.922112442	6.63220811	6.723317565	6.677951252	7.45888174	7.258703689	6.470602151	7.19902102	6.505545955	6.785691536	6.638798014	5.980075619	7.599624059	7.804389159	7.586549944	7.746171015	6.471196603	6.321314376	6.627651608	6.310647826	6.829397743	6.355988372	6.634200814	6.748250031	6.662423261	6.131495901	6.610542531	6.485809701	6.824797931	6.70736642	7.582838337	6.642479741
PSPTO_5253	elbB	enhancing lycopene biosynthesis protein 2	9.272400964	8.610643924	8.666215249	8.45176918	9.000756199	9.658304199	8.244005097	8.771162995	8.514616912	8.55276233	8.375858668	9.097175664	8.074411181	8.458858189	7.771339871	8.74282209	8.366059656	7.988968816	8.436535057	8.338468681	8.503867277	8.309281719	8.395096771	8.548337858	8.757473671	8.394767941	8.353280089	8.256851298	8.670916405	8.48610821	9.475943934	8.465441189
PSPTO_5254		radical SAM domain-containing protein	6.482219938	5.738087984	5.837159712	5.803659072	6.684733273	7.388783017	5.924496375	6.078432963	6.04788606	6.107801174	5.947788229	6.363339317	5.44760792	5.245869799	5.692302483	5.311309204	6.263192546	6.082140796	6.256389537	5.915957195	6.162166407	5.891642014	5.902611973	5.974959697	5.862966062	6.112076032	6.074773278	5.921909732	6.07440338	5.84419507	6.932312804	5.972160901
PSPTO_5255	cynT	carbonic anhydrase	12.56809907	10.93611855	10.87523192	10.90139997	12.41237725	12.59462707	10.45514487	11.96506386	11.13160379	11.0099258	11.39430929	11.61829135	7.365648977	7.355618334	7.498822411	7.677803706	7.118488126	9.655385865	10.80786186	10.46530458	11.3271285	11.01808999	10.96485904	11.47456147	10.63824772	10.13527842	11.31777068	10.42773126	10.49067783	10.41828442	12.91422641	11.01693996
PSPTO_5256		sulfate transporter family protein	8.580574	6.746621344	6.443514317	5.757254399	8.378495834	7.525702507	6.642933514	7.89267676	7.011080072	6.836714691	7.532295037	6.792398093	3.401642998	4.346760143	4.097856033	4.049212461	4.404302548	5.953950953	6.923261899	6.236141513	7.844242376	7.266354015	7.019259778	7.425700287	6.255692578	6.115106664	7.753455841	7.167296751	6.37587217	6.382776142	8.42246169	6.574179703
PSPTO_5257		hypothetical protein	5.259075616	5.2728602	5.18363241	5.447710218	5.357280516	6.209994534	5.427536427	5.304706988	5.067266087	5.313446194	5.255426216	6.240997887	5.99173989	6.156397588	6.220234351	6.366872319	7.130630388	5.441237453	5.273441054	5.773178585	5.069597091	5.488260164	5.381411876	5.489448192	4.865639529	5.390658744	5.470419319	5.735121591	5.696209089	5.537592035	4.547878515	5.490259546
PSPTO_5259		Sco1/SenC family protein	6.086433007	6.097255743	5.775916684	5.55288784	5.82141162	5.468808611	6.070803157	5.847563008	6.32969483	6.095661392	5.951297533	5.900357285	6.979017616	6.994116959	6.800180392	6.890302714	6.617010352	5.872496907	5.65114986	6.04899292	5.953436136	5.92383044	6.175307844	6.306709634	5.948971763	5.749861324	6.040799742	5.865508303	6.209846755	5.939827178	5.57133985	5.749516298
PSPTO_5260	metQ-2	D-methionine-binding lipoprotein MetQ	7.462920484	7.54302708	7.327545545	8.133417155	7.49056231	7.116157042	7.441239555	7.736092019	7.291281593	7.409768299	7.685851506	7.655592054	7.451631374	7.318139433	6.937458515	7.418070821	6.871580144	7.491378576	7.564282577	7.445873636	7.622794449	7.490533189	7.453936164	7.531425662	7.240976306	7.531698656	7.549122614	7.478072155	7.421480401	7.621525763	7.53527085	7.469986082
PSPTO_5261	metI-2	D-methionine ABC transporter permease	4.627662761	4.858198186	4.087244585	5.122408772	4.707711161	1.969456899	4.709968819	5.258444237	4.434616052	4.578544289	5.15379913	4.759919623	3.711731802	3.155561212	3.468858832	2.858614858	3.301773171	4.984839141	4.167211464	5.108481935	4.992502806	4.714755676	4.919467535	4.771089707	4.919778335	5.027029381	5.042440693	4.585804281	4.846753189	4.875305662	5.062159767	4.295459898
PSPTO_5262	metN-2	DL-methionine transporter ATP-binding subunit	8.172371032	7.957617413	7.306182397	8.036886455	7.872046802	5.969693587	7.844440819	8.033100731	7.831650307	7.978694457	7.801237948	7.369475126	7.41258571	7.376376867	7.101236544	7.08202202	6.171544733	7.74355919	8.008970098	7.972099934	7.905118036	7.805440512	7.858997594	7.98615042	7.829623716	7.808917867	7.784253156	8.050731292	8.033556194	8.05884807	7.698658658	7.929649406
PSPTO_5263	katE	catalase	9.282492677	6.44616562	8.481312954	8.398157727	9.051987291	9.698857395	6.554019672	8.511907171	6.921728928	6.962518293	6.943465473	8.338247774	6.175411799	6.132273554	5.969674521	6.289236602	6.598518231	6.539161747	6.920941744	6.16484298	7.994814265	6.682986715	7.223307007	6.842712907	6.58435885	7.347320724	8.04926619	7.064078765	6.835693139	6.283600817	9.947745753	6.570113514
PSPTO_5264		lipoprotein	8.283006672	8.162618102	7.436308831	8.107515157	7.880552315	7.379768251	7.855928448	7.894468244	7.935216239	7.840151193	7.613814272	6.535530696	8.216526064	8.122985495	7.62191358	7.968774621	8.209869554	7.585519167	7.968308853	7.776156801	7.732543916	7.484614278	7.50127949	7.67808103	7.912440035	7.603079881	7.581759872	7.68114444	8.262157814	8.102655821	7.888534016	7.977203995
PSPTO_5265	znuB	zinc ABC transporter permease	5.708131781	5.102732611	4.919858885	5.755266878	5.407246554	5.347405776	4.980121036	5.277102864	4.805865279	5.169187528	4.980905963	4.685793421	4.691641696	4.635807882	5.514516571	5.13973189	5.076166222	4.776425973	5.260820596	5.180374243	5.343660401	5.056534387	5.158478808	5.010546607	5.273844333	5.235838108	5.51770035	4.642782242	5.179668445	5.007097678	5.627703083	4.756274026
PSPTO_5266	znuC	zinc ABC transporter ATP-binding protein	7.484943539	6.587657584	7.096460193	7.416045883	7.259639113	7.950618258	6.813543707	7.354606216	7.020051614	7.115357085	7.150052714	6.936462236	5.81493214	5.953541226	6.130378703	6.174866216	6.152709701	7.074737076	7.368017832	7.028912162	7.223745074	7.113945773	6.978369659	7.09744886	7.201601092	7.1572436	7.409474302	6.94050845	6.936301266	7.063970234	7.308278547	6.931838673
PSPTO_5267		zinc uptake regulation protein	6.196412602	5.539871103	6.263097143	5.9941573	6.179312829	7.397057841	5.736344408	6.32556398	5.63891564	5.256509264	5.944347594	6.446625847	4.182287109	4.679630518	4.337094986	5.126840043	4.858806099	5.993143255	5.651271201	5.927270247	6.302165443	6.014440865	6.361957822	5.630234409	5.336785757	6.251478527	6.662414933	6.160685379	6.064459106	5.787972365	5.893083727	5.389448362
PSPTO_5268	znuA	zinc ABC transporter periplasmic zinc-binding protein	7.905802633	7.302535378	7.82194868	7.89055147	7.886153136	9.507196312	7.569173649	7.947586329	7.736107785	7.618110146	7.598116248	8.016958522	7.101198001	7.057727974	7.312985868	7.203425766	7.432558745	7.684091522	7.873114769	7.757894259	7.804709433	7.795380569	7.789159495	7.631184082	7.796812612	7.886731344	7.916472311	7.781398187	7.835620644	7.602699628	7.944028252	7.322222394
PSPTO_5269	betT	choline transporter	7.409670925	6.49232493	5.658146278	6.236018926	7.164145642	5.130594205	6.246401335	6.543743761	5.835630175	6.455088586	6.387404585	5.741478206	7.127841405	6.786020126	7.114590534	7.163497498	5.142402691	5.993680015	6.181989419	5.946733149	6.713281834	6.21643121	6.716020328	6.39324278	6.228480938	6.149392165	6.937205936	6.347090573	6.335341573	6.284491675	7.662907433	5.754476019
PSPTO_5270	hutU	urocanate hydratase	6.558420188	5.965685839	8.389067606	7.058069866	6.563248227	9.521351567	6.247082096	5.859868589	5.952950732	5.414393022	5.836795283	9.633105113	7.758519637	6.788931459	6.568604864	6.069911702	5.538966514	6.849017725	6.300516539	5.82181168	6.681313019	6.567297938	6.645960757	6.326205754	6.555274821	7.666411323	7.107912822	6.450490829	5.98443554	6.187141057	7.156385172	6.425864616
PSPTO_5271		"histidine transporter, periplasmic histidine-binding protein"	5.236111325	5.756653316	7.850758196	6.447807353	5.918645395	8.891812855	5.934279463	4.579978824	5.140128668	4.776559785	5.441813738	8.988766061	6.712647201	5.571573489	5.585485126	5.283193848	5.075619163	6.536707931	5.767269774	5.684817675	6.234217541	5.92478713	5.956258687	5.800142698	6.318389434	6.965313623	6.586667729	5.82269656	5.557796166	5.563674162	6.095623683	5.36412244
PSPTO_5272		"histidine ABC transporter, permease protein"	3.083470858	4.008798654	5.709881791	3.860354288	3.676519334	6.348424365	3.875785288	3.24297836	4.315705472	3.91018162	3.539374004	6.52813889	4.80427901	3.914729484	4.29672032	3.561018886	3.304974727	4.229613063	3.752128437	3.762391501	4.210035945	4.348187032	4.037714648	3.513636621	3.193968018	5.114312307	3.928804451	4.308165709	3.846693927	3.179051346	3.969808956	3.351451654
PSPTO_5273		"histidine ABC transporter, ATP-binding protein"	5.193736212	5.369181327	7.451864912	5.805540367	5.803955328	8.007394712	5.789271268	4.865282906	5.163858652	5.744230288	5.032788516	8.339816856	6.37204663	5.822147791	5.584105336	5.589202781	4.809048659	6.025790703	5.420900447	5.413973362	5.958561763	5.896007317	6.223740658	5.822868378	6.099661642	6.555776224	6.03008416	5.549836439	5.329197168	5.516053828	6.304489181	5.775930887
PSPTO_5274	hutH-2	histidine ammonia-lyase	4.469057563	4.378828245	5.945187103	5.109333037	4.252242927	6.804854693	4.479189948	3.908459133	4.195246706	4.334455092	4.353938917	7.05344269	5.602658597	5.060834191	5.196562897	4.866592233	4.516483837	4.962981032	4.520918449	4.143908787	4.05337201	4.507037471	4.521738362	4.383617285	4.854629642	5.102353351	4.868450757	4.009753519	4.469683754	3.945889591	4.396224273	3.893529671
PSPTO_5275	hutH-3	histidine ammonia-lyase	5.735147782	5.967496923	6.083241232	4.746545857	5.465514401	6.70573932	5.517334704	5.378008144	5.051857365	5.483880832	5.510205211	6.69829608	6.585954058	5.923587769	5.904989231	5.608011931	5.100953539	5.67853663	5.409645808	5.718669484	5.270227714	5.230072538	5.09030409	5.218881124	5.579607875	5.783794716	5.084088644	5.501805127	5.471589132	5.257083821	5.886613666	5.988594117
PSPTO_5276		proline-specific permease proY	6.564167348	6.247383602	6.353711251	6.121419952	6.566974297	5.976935848	6.378360704	6.620125597	6.452491209	6.598266551	6.500580463	5.93248356	6.364769481	6.302174672	6.328546422	6.361311144	5.330787497	6.48160656	6.696290613	6.468939941	6.746241189	6.283918524	6.671665341	6.684614144	6.12728405	6.309945837	6.662676932	6.544652574	6.245271	6.41350496	6.652184858	6.017429399
PSPTO_5277	hutI	imidazolonepropionase	6.354476404	6.312108133	6.770765975	5.996162536	6.671211147	6.58803265	6.471824671	6.622821919	6.291007093	6.450353308	6.590231509	7.264302665	6.366148635	6.255825995	6.298654965	5.99261602	5.52330644	6.813587853	6.757867101	6.724056152	6.778553064	6.680748868	6.778133758	6.701925861	6.393930288	7.091307003	6.987109785	6.633463591	6.577535643	6.54392952	6.634560082	6.518391378
PSPTO_5278		formimidoylglutamase	6.104254949	6.317580179	6.463668932	6.096571243	6.375272418	7.249437705	6.150090409	6.224105902	6.284638494	6.360544437	5.962467591	7.707380333	7.834565446	7.690223135	7.65489277	7.493177428	7.113303835	6.290922676	6.060038288	6.013115161	6.412705369	6.340162641	6.573171361	6.117216428	6.160033672	6.330263679	6.426024592	6.785376125	6.168549623	6.121670404	6.36541709	6.285970937
PSPTO_5279	cadA-1	cadmium-translocating P-type ATPase	7.013948918	6.980610176	8.586811838	7.76588114	6.987388667	9.22388472	6.922664568	6.343818916	6.346183101	6.76424481	6.988410773	10.06750173	5.411770018	5.457105041	4.954383752	5.519356445	5.436944527	7.215266227	7.330615041	6.869865463	7.183209604	6.812655306	7.069532219	6.675788119	7.262691658	7.888287312	7.547054335	6.972123464	6.52031724	6.880757187	6.746307994	7.067013628
PSPTO_5281		hypothetical protein	3.487287998	3.302012013	3.731798845	3.795472105	3.743517236	3.55949373	3.769375561	3.949907077	3.455998828	3.902500707	4.230803567	4.799647133	3.906162647	4.09018906	3.679068653	3.004459493	3.15281306	3.724510454	3.207320263	3.762621237	3.17040447	3.535230789	2.648744404	3.847351928	3.114824227	3.370921272	3.132009477	1.991414651	3.852324868	3.621284175	3.143118571	3.61983993
PSPTO_5282	thyA	thymidylate synthase	7.082618064	7.324442388	7.385991774	7.789575845	7.438740886	5.737393843	7.511492301	7.651733976	7.516626419	7.37086231	7.846408938	7.479226393	6.791519237	7.024544691	6.410701137	6.704283089	6.900804419	7.719067738	7.591795893	7.599637918	7.66776643	7.685101508	7.931372252	7.587216724	6.923518623	7.448696328	7.662396262	7.487428633	7.368937424	7.452374727	7.190060443	6.930953437
PSPTO_5283	lgt	prolipoprotein diacylglyceryl transferase	5.855807732	5.805723034	5.16147185	6.245427342	5.568202641	4.431179163	5.631778645	5.528035286	5.133644553	5.418042193	5.823649823	4.501023519	6.669854906	6.159070165	6.176752535	6.19731789	5.859057019	5.588804181	5.488650753	5.674490645	5.897628403	5.897063987	5.647719424	5.715460759	5.460700769	5.269287712	5.914838466	5.310359774	5.366723479	5.828426033	5.34678061	5.677788224
PSPTO_5284	ptsP	phosphoenolpyruvate-protein phosphotransferase PtsP	8.864793584	9.125189566	9.3508884	9.459214878	9.005222468	9.281426555	9.322910243	9.19158494	9.458793204	9.188194562	9.541594496	9.691595502	9.659319971	9.476369673	9.688214515	9.542947093	9.781728562	9.259013522	9.210502151	9.371071965	9.109857092	9.405755922	9.150653071	9.387505806	9.109392334	9.059448391	9.164070757	9.366468206	8.889995456	9.16123211	9.233295137	9.407118694
PSPTO_5285		mutT/nudix family protein	8.071005231	8.407359158	8.027059174	8.167617128	7.923319374	8.364293408	8.135871139	8.145542892	8.207828811	8.192458199	8.145248999	8.326731359	9.210351917	9.121918862	9.061388454	8.826242113	8.717127289	7.908213289	8.046620418	7.909541301	7.855703759	7.833480425	7.696139586	7.923450998	8.111031302	7.768709117	7.651518363	7.981557836	8.01005728	8.15151101	8.327098665	8.349180366
PSPTO_5286		HAD-superfamily hydrolase	7.275311867	7.620941299	7.09470877	7.126209192	7.22057477	7.662202128	7.440951537	7.421724321	7.370519824	7.454582295	7.264892203	6.861810224	7.519496319	7.771514135	7.524939784	7.836293625	7.675946167	7.240100916	7.208073339	7.367032167	7.161739779	7.32109146	7.316400655	7.407331505	7.545769337	7.119050578	6.941994186	7.568117763	7.391330324	7.488282649	7.184512127	7.761193809
PSPTO_5287		hypothetical protein	4.885505361	5.252834815	4.759843364	5.064321282	5.043873797	5.553536871	5.014396222	5.10099614	4.475041549	4.883459699	4.951581275	5.009055852	5.083583606	4.825382791	5.461146586	5.02556789	5.03470899	4.701207132	5.146463018	5.025523946	4.946760836	5.136428661	5.614964266	5.297256052	4.575544795	4.555050892	4.779210385	4.886338316	5.192113181	5.088937309	4.767128538	5.421882793
PSPTO_5288	ilvA-2	threonine dehydratase	6.113641811	5.758158721	5.768388177	5.381967226	5.679041858	2.939573978	5.528302869	5.490767741	5.622432557	5.751895297	5.747292676	4.764791344	6.117598456	6.478704494	6.294252823	6.061498257	5.488832374	5.493344066	5.879378151	5.77628521	5.883546765	5.525777214	5.760429295	5.597907388	5.727814545	5.195994263	5.503758775	5.586785533	5.807309832	5.344801951	5.634377053	5.690324624
