# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	old_locus_tag	single_old_locus	other_old_locus
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5798996	5800543	+	WP_007245619.1	WP_007245619.1		aromatic amino acid ammonia-lyase		1186784	PSPTO_RS26360	1548	515	"PSPTO5099,PSPTO_5099"	PSPTO5099	PSPTO_5099
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5800533	5800958	+	WP_005765450.1	WP_005765450.1		acyl-CoA thioesterase		1186785	PSPTO_RS26365	426	141	"PSPTO5100,PSPTO_5100"	PSPTO5100	PSPTO_5100
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5800955	5801569	+	WP_011105313.1	WP_011105313.1		outer membrane lipoprotein carrier protein LolA		1186786	PSPTO_RS26370	615	204	"PSPTO5101,PSPTO_5101"	PSPTO5101	PSPTO_5101
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5801553	5803916	+	WP_046463873.1	WP_046463873.1		membrane protein		1186787	PSPTO_RS26375	2364	787	"PSPTO5102,PSPTO_5102"	PSPTO5102	PSPTO_5102
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5803913	5805085	+	WP_010212054.1	WP_010212054.1		membrane protein		1186788	PSPTO_RS26380	1173	390	"PSPTO5103,PSPTO_5103"	PSPTO5103	PSPTO_5103
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5805072	5806319	+	WP_011105315.1	WP_011105315.1		NAD(P)/FAD-dependent oxidoreductase		1186789	PSPTO_RS26385	1248	415	"PSPTO5104,PSPTO_5104"	PSPTO5104	PSPTO_5104
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5806316	5807050	+	WP_046463874.1	WP_046463874.1		class I SAM-dependent methyltransferase		1186790	PSPTO_RS26390	735	244	"PSPTO5105,PSPTO_5105"	PSPTO5105	PSPTO_5105
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5807047	5807529	+	WP_005765461.1	WP_005765461.1		lipoprotein		1186791	PSPTO_RS26395	483	160	"PSPTO5106,PSPTO_5106"	PSPTO5106	PSPTO_5106
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5807526	5808722	+	WP_005765463.1	WP_005765463.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein		1186792	PSPTO_RS26400	1197	398	"PSPTO5107,PSPTO_5107"	PSPTO5107	PSPTO_5107
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5808719	5809174	+	WP_011105317.1	WP_011105317.1		hotdog family protein		1186793	PSPTO_RS26405	456	151	"PSPTO5108,PSPTO_5108"	PSPTO5108	PSPTO_5108
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5809171	5809899	+	WP_005765466.1	WP_005765466.1		3-oxoacyl-ACP reductase FabG	fabG	1186794	PSPTO_RS26410	729	242	"PSPTO5109,PSPTO_5109"	PSPTO5109	PSPTO_5109
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5809899	5811125	+	WP_011105318.1	WP_011105318.1		beta-ketoacyl-ACP synthase		1186795	PSPTO_RS26415	1227	408	"PSPTO5110,PSPTO_5110"	PSPTO5110	PSPTO_5110
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5811163	5812056	-	WP_005765469.1	WP_005765469.1		LysR family transcriptional regulator		1186796	PSPTO_RS26420	894	297	"PSPTO5111,PSPTO_5111"	PSPTO5111	PSPTO_5111
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5812173	5813429	+	WP_011105319.1	WP_011105319.1		MFS transporter		1186797	PSPTO_RS26425	1257	418	"PSPTO5112,PSPTO_5112"	PSPTO5112	PSPTO_5112
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5813507	5814775	+	WP_011105320.1	WP_011105320.1		AAA family ATPase		1186798	PSPTO_RS26430	1269	422	"PSPTO5113,PSPTO_5113"	PSPTO5113	PSPTO_5113
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5814772	5815416	+	WP_011105321.1	WP_011105321.1		HNH endonuclease		1186799	PSPTO_RS26435	645	214	"PSPTO5114,PSPTO_5114"	PSPTO5114	PSPTO_5114
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5815715	5817064	+	WP_011105322.1	WP_011105322.1		GntP family permease		1186800	PSPTO_RS26440	1350	449	"PSPTO5115,PSPTO_5115"	PSPTO5115	PSPTO_5115
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5817065	5817925	+	WP_007245604.1	WP_007245604.1		MurR/RpiR family transcriptional regulator		1186801	PSPTO_RS26445	861	286	"PSPTO5116,PSPTO_5116"	PSPTO5116	PSPTO_5116
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5817929	5819443	+	WP_011105323.1	WP_011105323.1		D-aminoacylase		1186802	PSPTO_RS26450	1515	504	"PSPTO5117,PSPTO_5117"	PSPTO5117	PSPTO_5117
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5819471	5820535	-	WP_005765484.1	WP_005765484.1		uroporphyrinogen decarboxylase	hemE	1186803	PSPTO_RS26455	1065	354	"PSPTO5118,PSPTO_5118"	PSPTO5118	PSPTO_5118
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5820666	5823914	-	WP_044390498.1	WP_044390498.1		hypothetical protein		1186804	PSPTO_RS26460	3249	1082	"PSPTO5119,PSPTO_5119"	PSPTO5119	PSPTO_5119
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5824060	5825619	-	WP_005765488.1	WP_005765488.1		amidase family protein		1186805	PSPTO_RS26465	1560	519	"PSPTO5120,PSPTO_5120"	PSPTO5120	PSPTO_5120
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5825777	5827195	-	WP_005621194.1	WP_005621194.1		FAD-dependent oxidoreductase		1186806	PSPTO_RS26470	1419	472	"PSPTO5121,PSPTO_5121"	PSPTO5121	PSPTO_5121
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5827318	5831763	-	WP_011105326.1	WP_011105326.1		glutamate synthase large subunit	gltB	1186808	PSPTO_RS26475	4446	1481	"PSPTO5123,PSPTO_5123"	PSPTO5123	PSPTO_5123
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5832123	5833748	-	WP_011105328.1	WP_011105328.1		AAA family ATPase		1186810	PSPTO_RS26480	1626	541	"PSPTO5125,PSPTO_5125"	PSPTO5125	PSPTO_5125
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5833759	5834862	-	WP_005765495.1	WP_005765495.1		3-dehydroquinate synthase	aroB	1186811	PSPTO_RS26485	1104	367	"PSPTO5126,PSPTO_5126"	PSPTO5126	PSPTO_5126
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5834981	5835499	-	WP_007245596.1	WP_007245596.1		shikimate kinase AroK	aroK	1186812	PSPTO_RS26490	519	172	"PSPTO5127,PSPTO_5127"	PSPTO5127	PSPTO_5127
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5835504	5837609	-	WP_005765499.1	WP_005765499.1		type IV pilus secretin PilQ		1186813	PSPTO_RS26495	2106	701	"PSPTO5128,PSPTO_5128"	PSPTO5128	PSPTO_5128
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5837657	5838184	-	WP_003378849.1	WP_003378849.1		type 4a pilus biogenesis lipoprotein PilP	pilP	1186814	PSPTO_RS26500	528	175	"PSPTO5129,PSPTO_5129"	PSPTO5129	PSPTO_5129
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5838181	5838804	-	WP_005765501.1	WP_005765501.1		type 4a pilus biogenesis protein PilO	pilO	1186815	PSPTO_RS26505	624	207	"PSPTO5130,PSPTO_5130"	PSPTO5130	PSPTO_5130
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5838801	5839427	-	WP_005765503.1	WP_005765503.1		PilN domain-containing protein		1186816	PSPTO_RS26510	627	208	"PSPTO5131,PSPTO_5131"	PSPTO5131	PSPTO_5131
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5839427	5840491	-	WP_011105329.1	WP_011105329.1		pilus assembly protein PilM		1186817	PSPTO_RS26515	1065	354	"PSPTO5132,PSPTO_5132"	PSPTO5132	PSPTO_5132
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5840698	5843142	+	WP_011105330.1	WP_011105330.1		penicillin-binding protein 1A		1186818	PSPTO_RS26520	2445	814	"PSPTO5133,PSPTO_5133"	PSPTO5133	PSPTO_5133
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5843502	5844770	-	WP_003378855.1	WP_003378855.1		malic enzyme-like NAD(P)-binding protein		1186819	PSPTO_RS26530	1269	422	"PSPTO5134,PSPTO_5134"	PSPTO5134	PSPTO_5134
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5844940	5845683	-	WP_011105331.1	WP_011105331.1		thermonuclease family protein		1186820	PSPTO_RS26535	744	247	"PSPTO5135,PSPTO_5135"	PSPTO5135	PSPTO_5135
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5845754	5845981	-	WP_003378857.1	WP_003378857.1		50S ribosomal protein L31	rpmE	1186821	PSPTO_RS26540	228	75	"PSPTO5136,PSPTO_5136"	PSPTO5136	PSPTO_5136
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5846150	5848369	+	WP_011105332.1	WP_011105332.1		primosomal protein N'		1186822	PSPTO_RS26545	2220	739	"PSPTO5137,PSPTO_5137"	PSPTO5137	PSPTO_5137
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5848467	5850203	+	WP_011105333.1	WP_011105333.1		arginine--tRNA ligase	argS	1186823	PSPTO_RS26550	1737	578	"PSPTO5138,PSPTO_5138"	PSPTO5138	PSPTO_5138
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5850205	5850900	+	WP_005621218.1	WP_005621218.1		SPOR domain-containing protein		1186824	PSPTO_RS26555	696	231	"PSPTO5139,PSPTO_5139"	PSPTO5139	PSPTO_5139
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5851055	5851585	+	WP_003378861.1	WP_003378861.1		ATP-dependent protease subunit HslV	hslV	1186825	PSPTO_RS26560	531	176	"PSPTO5140,PSPTO_5140"	PSPTO5140	PSPTO_5140
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5851651	5852988	+	WP_005765516.1	WP_005765516.1		ATP-dependent protease ATPase subunit HslU	hslU	1186826	PSPTO_RS26565	1338	445	"PSPTO5141,PSPTO_5141"	PSPTO5141	PSPTO_5141
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5853080	5853451	+	WP_046463876.1	WP_046463876.1		DUF971 domain-containing protein		1186827	PSPTO_RS26570	372	123	"PSPTO5142,PSPTO_5142"	PSPTO5142	PSPTO_5142
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5853760	5855439	+				class II poly(R)-hydroxyalkanoic acid synthase	phaC	1186828	PSPTO_RS26575	1680		"pseudo;PSPTO5143,PSPTO_5143"	pseudo;PSPTO5143	PSPTO_5143
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5855493	5856350	+	WP_005739559.1	WP_005739559.1		poly(3-hydroxyalkanoate) depolymerase	phaZ	1186829	PSPTO_RS26580	858	285	"PSPTO5144,PSPTO_5144"	PSPTO5144	PSPTO_5144
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5856501	5858192	+	WP_011105335.1	WP_011105335.1		class II poly(R)-hydroxyalkanoic acid synthase	phaC	1186830	PSPTO_RS26585	1692	563	"PSPTO5145,PSPTO_5145"	PSPTO5145	PSPTO_5145
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5858240	5858854	+	WP_011105336.1	WP_011105336.1		TetR/AcrR family transcriptional regulator		1186831	PSPTO_RS26590	615	204	"PSPTO5146,PSPTO_5146"	PSPTO5146	PSPTO_5146
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5859216	5859989	-	WP_011105337.1	WP_011105337.1		phasin family protein		1186832	PSPTO_RS26595	774	257	"PSPTO5147,PSPTO_5147"	PSPTO5147	PSPTO_5147
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5860027	5860473	-	WP_005765531.1	WP_005765531.1		phasin family protein		1186833	PSPTO_RS26600	447	148	"PSPTO5148,PSPTO_5148"	PSPTO5148	PSPTO_5148
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5860577	5860855	-	WP_003378882.1	WP_003378882.1		polyhydroxyalkanoic acid system family protein		1186834	PSPTO_RS26605	279	92	"PSPTO5149,PSPTO_5149"	PSPTO5149	PSPTO_5149
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5861000	5861770	+	WP_003378884.1	WP_003378884.1		"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE"	ubiE	1186835	PSPTO_RS26610	771	256	"PSPTO5150,PSPTO_5150"	PSPTO5150	PSPTO_5150
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5861770	5862393	+	WP_011105338.1	WP_011105338.1		SCP2 sterol-binding domain-containing protein		1186836	PSPTO_RS26615	624	207	"PSPTO5151,PSPTO_5151"	PSPTO5151	PSPTO_5151
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5862390	5864009	+	WP_007245582.1	WP_007245582.1		ubiquinone biosynthesis regulatory protein kinase UbiB	ubiB	1186837	PSPTO_RS26620	1620	539	"PSPTO5152,PSPTO_5152"	PSPTO5152	PSPTO_5152
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5864077	5864469	+	WP_011105339.1	WP_011105339.1		phosphoribosyl-AMP cyclohydrolase	hisI	1186838	PSPTO_RS26625	393	130	"PSPTO5153,PSPTO_5153"	PSPTO5153	PSPTO_5153
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5864472	5864804	+	WP_011105340.1	WP_011105340.1		phosphoribosyl-ATP diphosphatase		1186839	PSPTO_RS26630	333	110	"PSPTO5154,PSPTO_5154"	PSPTO5154	PSPTO_5154
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5864849	5865124	+	WP_003378893.1	WP_003378893.1		twin-arginine translocase TatA/TatE family subunit		1186840	PSPTO_RS26635	276	91	"PSPTO5155,PSPTO_5155"	PSPTO5155	PSPTO_5155
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5865129	5865590	+	WP_005765539.1	WP_005765539.1		Sec-independent protein translocase protein TatB	tatB	1186841	PSPTO_RS26640	462	153	"PSPTO5156,PSPTO_5156"	PSPTO5156	PSPTO_5156
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5865587	5866387	+	WP_005765541.1	WP_005765541.1		twin-arginine translocase subunit TatC	tatC	1186842	PSPTO_RS26645	801	266	"PSPTO5157,PSPTO_5157"	PSPTO5157	PSPTO_5157
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5866384	5867091	+	WP_011105341.1	WP_011105341.1		16S rRNA (uracil(1498)-N(3))-methyltransferase		1186843	PSPTO_RS26650	708	235	"PSPTO5158,PSPTO_5158"	PSPTO5158	PSPTO_5158
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5867181	5869097	+	WP_011105342.1	WP_011105342.1		methyl-accepting chemotaxis protein		1186844	PSPTO_RS26655	1917	638	"PSPTO5159,PSPTO_5159"	PSPTO5159	PSPTO_5159
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5869300	5871243	+	WP_011105343.1	WP_011105343.1		methyl-accepting chemotaxis protein		1186845	PSPTO_RS26660	1944	647	"PSPTO5160,PSPTO_5160"	PSPTO5160	PSPTO_5160
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5871526	5874105	-	WP_007245578.1	WP_007245578.1		glucans biosynthesis glucosyltransferase MdoH	mdoH	1186846	PSPTO_RS26665	2580	859	"PSPTO5161,PSPTO_5161"	PSPTO5161	PSPTO_5161
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5874098	5876029	-	WP_269467375.1	WP_269467375.1		glucan biosynthesis protein G		1186847	PSPTO_RS26670	1932	643	"PSPTO5162,PSPTO_5162"	PSPTO5162	PSPTO_5162
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5876289	5876726	-	WP_005765550.1	WP_005765550.1		D-aminoacyl-tRNA deacylase	dtd	1186848	PSPTO_RS26675	438	145	"PSPTO5163,PSPTO_5163"	PSPTO5163	PSPTO_5163
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5876768	5877739	-	WP_005765551.1	WP_005765551.1		prolyl aminopeptidase	pip	1186849	PSPTO_RS26680	972	323	"PSPTO5164,PSPTO_5164"	PSPTO5164	PSPTO_5164
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5878027	5880477	+	WP_005765552.1	WP_005765552.1		glycogen/starch/alpha-glucan phosphorylase		1186850	PSPTO_RS26685	2451	816	"PSPTO5165,PSPTO_5165"	PSPTO5165	PSPTO_5165
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5880710	5883529	+	WP_011105345.1	WP_011105345.1		DUF2339 domain-containing protein		1186851	PSPTO_RS26695	2820	939	"PSPTO5166,PSPTO_5166"	PSPTO5166	PSPTO_5166
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5883555	5884904	+	WP_005765555.1	WP_005765555.1		DUF3999 domain-containing protein		1186852	PSPTO_RS26700	1350	449	"PSPTO5167,PSPTO_5167"	PSPTO5167	PSPTO_5167
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5885038	5886048	+	WP_003381390.1	WP_003381390.1		class 1 fructose-bisphosphatase		1186853	PSPTO_RS26705	1011	336	"PSPTO5168,PSPTO_5168"	PSPTO5168	PSPTO_5168
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5886304	5886558	+	WP_002551616.1	WP_002551616.1		outer membrane protein assembly factor BamE	bamE	1186854	PSPTO_RS26710	255	84	"PSPTO5169,PSPTO_5169"	PSPTO5169	PSPTO_5169
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5886562	5887140	+	WP_011105347.1	WP_011105347.1		lipocalin family protein		1186855	PSPTO_RS26715	579	192	"PSPTO5170,PSPTO_5170"	PSPTO5170	PSPTO_5170
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5887357	5888721	-	WP_005765557.1	WP_005765557.1		formimidoylglutamate deiminase		1186856	PSPTO_RS26725	1365	454	"PSPTO5171,PSPTO_5171"	PSPTO5171	PSPTO_5171
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5888924	5889634	+	WP_081011124.1	WP_081011124.1		histidine utilization repressor	hutC	1186857	PSPTO_RS26730	711	236	"PSPTO5172,PSPTO_5172"	PSPTO5172	PSPTO_5172
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5889631	5890251	+	WP_005765559.1	WP_005765559.1		HutD family protein		1186858	PSPTO_RS26735	621	206	"PSPTO5173,PSPTO_5173"	PSPTO5173	PSPTO_5173
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5890278	5891453	+	WP_011105348.1	WP_011105348.1		Na+/H+ antiporter NhaA	nhaA	1186859	PSPTO_RS26740	1176	391	"PSPTO5174,PSPTO_5174"	PSPTO5174	PSPTO_5174
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5891558	5892091	+	WP_005765561.1	WP_005765561.1		DUF3455 domain-containing protein		1186860	PSPTO_RS26745	534	177	"PSPTO5175,PSPTO_5175"	PSPTO5175	PSPTO_5175
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5892197	5892763	+	WP_011105349.1	WP_011105349.1		sigma-70 family RNA polymerase sigma factor		1186861	PSPTO_RS26750	567	188	"PSPTO5176,PSPTO_5176"	PSPTO5176	PSPTO_5176
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5892760	5893467	+	WP_005765563.1	WP_005765563.1		anti-sigma factor		1186862	PSPTO_RS26755	708	235	"PSPTO5177,PSPTO_5177"	PSPTO5177	PSPTO_5177
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5893481	5894434	-	WP_010216200.1	WP_010216200.1		serine O-acetyltransferase EpsC	epsC	1186863	PSPTO_RS26760	954	317	"PSPTO5178,PSPTO_5178"	PSPTO5178	PSPTO_5178
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5894631	5895629	+	WP_005765567.1	WP_005765567.1		D-cysteine desulfhydrase		1186864	PSPTO_RS26765	999	332	"PSPTO5179,PSPTO_5179"	PSPTO5179	PSPTO_5179
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5895850	5896656	+	WP_005765569.1	WP_005765569.1		cystine ABC transporter substrate-binding protein	tcyJ	1186865	PSPTO_RS26770	807	268	"PSPTO5180,PSPTO_5180"	PSPTO5180	PSPTO_5180
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5896653	5897321	+	WP_003381368.1	WP_003381368.1		cystine ABC transporter permease	tcyL	1186866	PSPTO_RS26775	669	222	"PSPTO5181,PSPTO_5181"	PSPTO5181	PSPTO_5181
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5897325	5898068	+	WP_007245567.1	WP_007245567.1		L-cystine ABC transporter ATP-binding protein TcyN	tcyN	1186867	PSPTO_RS26780	744	247	"PSPTO5182,PSPTO_5182"	PSPTO5182	PSPTO_5182
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5898642	5899361	+	WP_005765571.1	WP_005765571.1		hypothetical protein		1186868	PSPTO_RS26785	720	239	"PSPTO5183,PSPTO_5183"	PSPTO5183	PSPTO_5183
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5899908	5901077	+	WP_235023104.1	WP_235023104.1		SfnB family sulfur acquisition oxidoreductase		1186869	PSPTO_RS26790	1170	389	"PSPTO5184,PSPTO_5184"	PSPTO5184	PSPTO_5184
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5901103	5902308	+	WP_011105351.1	WP_011105351.1		SfnB family sulfur acquisition oxidoreductase		1186870	PSPTO_RS26795	1206	401	"PSPTO5185,PSPTO_5185"	PSPTO5185	PSPTO_5185
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5902308	5903666	+	WP_011105352.1	WP_011105352.1		LLM class flavin-dependent oxidoreductase		1186871	PSPTO_RS26800	1359	452	"PSPTO5186,PSPTO_5186"	PSPTO5186	PSPTO_5186
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5903778	5904566	+	WP_011105353.1	WP_011105353.1		MetQ/NlpA family ABC transporter substrate-binding protein		1186872	PSPTO_RS26805	789	262	"PSPTO5187,PSPTO_5187"	PSPTO5187	PSPTO_5187
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5904563	5905693	+	WP_005765582.1	WP_005765582.1		methionine ABC transporter ATP-binding protein		1186873	PSPTO_RS26810	1131	376	"PSPTO5188,PSPTO_5188"	PSPTO5188	PSPTO_5188
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5905683	5906327	+	WP_005765584.1	WP_005765584.1		methionine ABC transporter permease		1186874	PSPTO_RS26815	645	214	"PSPTO5189,PSPTO_5189"	PSPTO5189	PSPTO_5189
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5906379	5907002	+	WP_011105355.1	WP_011105355.1		class I SAM-dependent methyltransferase		1186875	PSPTO_RS26820	624	207	"PSPTO5190,PSPTO_5190"	PSPTO5190	PSPTO_5190
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5907261	5910362	-	WP_011105356.1	WP_011105356.1		efflux RND transporter permease subunit		1186876	PSPTO_RS26825	3102	1033	"PSPTO5191,PSPTO_5191"	PSPTO5191	PSPTO_5191
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5910359	5911429	-	WP_011105357.1	WP_011105357.1		efflux RND transporter periplasmic adaptor subunit		1186877	PSPTO_RS26830	1071	356	"PSPTO5192,PSPTO_5192"	PSPTO5192	PSPTO_5192
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5911426	5912544	-	WP_005765592.1	WP_005765592.1		efflux RND transporter periplasmic adaptor subunit		1186878	PSPTO_RS26835	1119	372	"PSPTO5193,PSPTO_5193"	PSPTO5193	PSPTO_5193
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	5912741	5913529	-	WP_046463879.1	WP_046463879.1		RHS repeat-associated core domain-containing protein		1186879	PSPTO_RS26840	789	262	"PSPTO5194,PSPTO_5194"	PSPTO5194	PSPTO_5194
