"p25_DAK","DC3000","Orthogroup_Match"
"DAKCFMEO_04988","WP_011105271.1",TRUE
"DAKCFMEO_04991","WP_011105272.1",TRUE
"DAKCFMEO_04992","WP_011105273.1",TRUE
"DAKCFMEO_04995","WP_011105279.1",TRUE
"DAKCFMEO_04998","WP_011105280.1",TRUE
"DAKCFMEO_05000","WP_011105281.1",TRUE
"DAKCFMEO_05013","WP_011105285.1",TRUE
"DAKCFMEO_05020","WP_011105287.1",TRUE
"DAKCFMEO_05021","WP_011105288.1",TRUE
"DAKCFMEO_05050","WP_011105291.1",TRUE
"DAKCFMEO_02138","WP_011105293.1",TRUE
"DAKCFMEO_02134","WP_011105295.1",TRUE
"DAKCFMEO_02127","WP_011105298.1",TRUE
"DAKCFMEO_02126","WP_011105299.1",TRUE
"DAKCFMEO_02125","WP_011105300.1",TRUE
"DAKCFMEO_02123","WP_011105301.1",TRUE
"DAKCFMEO_02120","WP_011105302.1",TRUE
"DAKCFMEO_02117","WP_011105304.1",TRUE
"DAKCFMEO_02115","WP_011105305.1",TRUE
"DAKCFMEO_02110","WP_011105319.1",TRUE
"DAKCFMEO_04640","WP_011105323.1",TRUE
"DAKCFMEO_05101","WP_011105326.1",TRUE
"DAKCFMEO_05102","WP_011105328.1",TRUE
"DAKCFMEO_05109","WP_011105329.1",TRUE
"DAKCFMEO_05110","WP_011105330.1",TRUE
"DAKCFMEO_05060","WP_011105332.1",TRUE
"DAKCFMEO_05061","WP_011105333.1",TRUE
"DAKCFMEO_05068","WP_011105335.1",TRUE
"DAKCFMEO_05069","WP_011105336.1",TRUE
"DAKCFMEO_05076","WP_011105338.1",TRUE
"DAKCFMEO_05078","WP_011105339.1",TRUE
"DAKCFMEO_05079","WP_011105340.1",TRUE
"DAKCFMEO_05083","WP_011105341.1",TRUE
"DAKCFMEO_05084","WP_011105342.1",TRUE
"DAKCFMEO_05085","WP_011105343.1",TRUE
"DAKCFMEO_05088","WP_011105344.1",TRUE
"DAKCFMEO_05092","WP_011105345.1",TRUE
"DAKCFMEO_05097","WP_011105347.1",TRUE
"DAKCFMEO_02106","WP_011105348.1",TRUE
"DAKCFMEO_02104","WP_011105349.1",TRUE
"DAKCFMEO_05134","WP_011105351.1",TRUE
"DAKCFMEO_05135","WP_011105352.1",TRUE
"DAKCFMEO_05137","WP_011105353.1",TRUE
"DAKCFMEO_05140","WP_011105355.1",TRUE
"DAKCFMEO_05141","WP_011105356.1",TRUE
"DAKCFMEO_05142","WP_011105357.1",TRUE
"DAKCFMEO_05146","WP_011105359.1",TRUE
"DAKCFMEO_05148","WP_011105360.1",TRUE
"DAKCFMEO_05149","WP_011105361.1",TRUE
"DAKCFMEO_05151","WP_011105375.1",TRUE
"DAKCFMEO_05153","WP_011105376.1",TRUE
"DAKCFMEO_01976","WP_011105378.1",TRUE
"DAKCFMEO_01975","WP_011105379.1",TRUE
"DAKCFMEO_01974","WP_011105380.1",TRUE
"DAKCFMEO_01970","WP_011105381.1",TRUE
"DAKCFMEO_01969","WP_011105382.1",TRUE
"DAKCFMEO_01966","WP_011105383.1",TRUE
"DAKCFMEO_01965","WP_011105384.1",TRUE
"DAKCFMEO_01964","WP_011105385.1",TRUE
"DAKCFMEO_01947","WP_011105390.1",TRUE
"DAKCFMEO_02211","WP_011105392.1",TRUE
"DAKCFMEO_02210","WP_011105393.1",TRUE
"DAKCFMEO_02200","WP_011105394.1",TRUE
"DAKCFMEO_02198","WP_011105395.1",TRUE
"DAKCFMEO_02196","WP_011105396.1",TRUE
"DAKCFMEO_02089","WP_011105399.1",TRUE
"DAKCFMEO_02088","WP_011105400.1",TRUE
"DAKCFMEO_02087","WP_011105401.1",TRUE
"DAKCFMEO_02086","WP_011105402.1",TRUE
"DAKCFMEO_02085","WP_011105403.1",TRUE
"DAKCFMEO_02084","WP_011105404.1",TRUE
"DAKCFMEO_05166","WP_011105406.1",TRUE
"DAKCFMEO_05171","WP_011105407.1",TRUE
"DAKCFMEO_05172","WP_011105408.1",TRUE
"DAKCFMEO_05176","WP_011105411.1",TRUE
"DAKCFMEO_05178","WP_011105412.1",TRUE
"DAKCFMEO_02028","WP_011105414.1",TRUE
"DAKCFMEO_02023","WP_011105417.1",TRUE
"DAKCFMEO_02021","WP_011105418.1",TRUE
"DAKCFMEO_05187","WP_011105420.1",TRUE
"DAKCFMEO_05193","WP_011105421.1",TRUE
"DAKCFMEO_05194","WP_011105422.1",TRUE
"DAKCFMEO_05196","WP_011105423.1",TRUE
"DAKCFMEO_05197","WP_011105424.1",TRUE
"DAKCFMEO_05198","WP_011105425.1",TRUE
"DAKCFMEO_05202","WP_011105426.1",TRUE
"DAKCFMEO_05203","WP_011105427.1",TRUE
"DAKCFMEO_05212","WP_011105431.1",TRUE
"DAKCFMEO_05215","WP_011105432.1",TRUE
"DAKCFMEO_05217","WP_011105433.1",TRUE
"DAKCFMEO_05223","WP_011105437.1",TRUE
"DAKCFMEO_05224","WP_011105438.1",TRUE
"DAKCFMEO_05226","WP_011105441.1",TRUE
"DAKCFMEO_05228","WP_011105442.1",TRUE
"DAKCFMEO_05229","WP_011105443.1",TRUE
"DAKCFMEO_05231","WP_011105444.1",TRUE
"DAKCFMEO_05234","WP_011105445.1",TRUE
"DAKCFMEO_04430","WP_011105452.1",TRUE
"DAKCFMEO_04431","WP_011105453.1",TRUE
"DAKCFMEO_04432","WP_011105454.1",TRUE
"DAKCFMEO_04433","WP_011105455.1",TRUE
"DAKCFMEO_04434","WP_011105456.1",TRUE
"DAKCFMEO_04435","WP_011105457.1",TRUE
"DAKCFMEO_05239","WP_011105460.1",TRUE
"DAKCFMEO_05240","WP_011105462.1",TRUE
"DAKCFMEO_05246","WP_011105463.1",TRUE
"DAKCFMEO_05248","WP_011105465.1",TRUE
"DAKCFMEO_05249","WP_011105466.1",TRUE
"DAKCFMEO_05250","WP_011105467.1",TRUE
"DAKCFMEO_05255","WP_011105468.1",TRUE
"DAKCFMEO_05262","WP_011105470.1",TRUE
"DAKCFMEO_05264","WP_011105472.1",TRUE
"DAKCFMEO_05265","WP_011105473.1",TRUE
"DAKCFMEO_01629","WP_011105482.1",TRUE
"DAKCFMEO_01630","WP_011105483.1",TRUE
"DAKCFMEO_01633","WP_011105486.1",TRUE
"DAKCFMEO_01636","WP_011105491.1",TRUE
"DAKCFMEO_01639","WP_011105494.1",TRUE
"DAKCFMEO_01640","WP_011105495.1",TRUE
"DAKCFMEO_05296","WP_011105501.1",TRUE
"DAKCFMEO_04793","WP_011105503.1",TRUE
"DAKCFMEO_05298","WP_011105504.1",TRUE
"DAKCFMEO_05301","WP_011105506.1",TRUE
"DAKCFMEO_05302","WP_011105507.1",TRUE
"DAKCFMEO_05305","WP_011105509.1",TRUE
"DAKCFMEO_05306","WP_011105510.1",TRUE
"DAKCFMEO_01612","WP_011105511.1",TRUE
"DAKCFMEO_01611","WP_011105512.1",TRUE
"DAKCFMEO_01610","WP_011105513.1",TRUE
"DAKCFMEO_01606","WP_011105514.1",TRUE
"DAKCFMEO_01603","WP_011105515.1",TRUE
"DAKCFMEO_01601","WP_011105516.1",TRUE
"DAKCFMEO_01597","WP_011105519.1",TRUE
"DAKCFMEO_01595","WP_011105520.1",TRUE
"DAKCFMEO_01588","WP_011105522.1",TRUE
"DAKCFMEO_01584","WP_011105523.1",TRUE
"DAKCFMEO_01578","WP_011105527.1",TRUE
"DAKCFMEO_01575","WP_011105529.1",TRUE
"DAKCFMEO_01573","WP_011105533.1",TRUE
"DAKCFMEO_01569","WP_011105534.1",TRUE
"DAKCFMEO_01566","WP_011105535.1",TRUE
"DAKCFMEO_01565","WP_011105536.1",TRUE
"DAKCFMEO_01564","WP_011105537.1",TRUE
"DAKCFMEO_01563","WP_011105538.1",TRUE
"DAKCFMEO_01562","WP_011105539.1",TRUE
"DAKCFMEO_01561","WP_011105540.1",TRUE
"DAKCFMEO_01556","WP_011105542.1",TRUE
"DAKCFMEO_01194","WP_011105543.1",TRUE
"DAKCFMEO_01197","WP_011105544.1",TRUE
"DAKCFMEO_01204","WP_011105547.1",TRUE
"DAKCFMEO_01206","WP_011105548.1",TRUE
"DAKCFMEO_01207","WP_011105549.1",TRUE
"DAKCFMEO_01208","WP_011105550.1",TRUE
"DAKCFMEO_01209","WP_011105551.1",TRUE
"DAKCFMEO_01210","WP_011105552.1",TRUE
"DAKCFMEO_01211","WP_011105553.1",TRUE
"DAKCFMEO_01212","WP_011105554.1",TRUE
"DAKCFMEO_01215","WP_011105555.1",TRUE
"DAKCFMEO_01216","WP_011105556.1",TRUE
"DAKCFMEO_01217","WP_011105557.1",TRUE
"DAKCFMEO_01218","WP_011105558.1",TRUE
"DAKCFMEO_01219","WP_011105559.1",TRUE
"DAKCFMEO_01221","WP_011105560.1",TRUE
"DAKCFMEO_01224","WP_011105562.1",TRUE
"DAKCFMEO_01231","WP_011105565.1",TRUE
"DAKCFMEO_01232","WP_011105566.1",TRUE
"DAKCFMEO_01234","WP_011105568.1",TRUE
"DAKCFMEO_01235","WP_011105569.1",TRUE
"DAKCFMEO_01236","WP_011105570.1",TRUE
"DAKCFMEO_03092","WP_011105579.1",TRUE
"DAKCFMEO_03076","WP_011105580.1",TRUE
"DAKCFMEO_02894","WP_011105585.1",FALSE
"DAKCFMEO_01243","WP_011105589.1",TRUE
"DAKCFMEO_01245","WP_011105590.1",TRUE
"DAKCFMEO_01248","WP_011105591.1",TRUE
"DAKCFMEO_01250","WP_011105592.1",TRUE
"DAKCFMEO_01254","WP_011105593.1",TRUE
"DAKCFMEO_01258","WP_011105594.1",TRUE
"DAKCFMEO_01260","WP_011105595.1",TRUE
"DAKCFMEO_03052","WP_011106959.1",TRUE
"DAKCFMEO_02507","WP_017682472.1",TRUE
"DAKCFMEO_00402","WP_017682720.1",TRUE
"DAKCFMEO_01663","WP_017684227.1",TRUE
"DAKCFMEO_02145","WP_017698872.1",TRUE
"DAKCFMEO_00749","WP_017709633.1",TRUE
"DAKCFMEO_02290","WP_020306396.1",TRUE
"DAKCFMEO_01684","WP_024419631.1",TRUE
"DAKCFMEO_05154","WP_024656430.1",TRUE
"DAKCFMEO_03236","WP_024657440.1",TRUE
"DAKCFMEO_01599","WP_024658065.1",TRUE
"DAKCFMEO_02032","WP_024666025.1",TRUE
"DAKCFMEO_03747","WP_024666071.1",TRUE
"DAKCFMEO_03749","WP_024666072.1",TRUE
"DAKCFMEO_03775","WP_024666082.1",TRUE
"DAKCFMEO_00549","WP_024666223.1",TRUE
"DAKCFMEO_03957","WP_024666240.1",TRUE
"DAKCFMEO_01440","WP_024666348.1",TRUE
"DAKCFMEO_01029","WP_024666650.1",TRUE
"DAKCFMEO_00699","WP_024666974.1",TRUE
"DAKCFMEO_02899","WP_024667101.1",TRUE
"DAKCFMEO_02849","WP_024667176.1",TRUE
"DAKCFMEO_03586","WP_024667238.1",TRUE
"DAKCFMEO_00040","WP_024667376.1",TRUE
"DAKCFMEO_02635","WP_024667446.1",TRUE
"DAKCFMEO_02594","WP_024667462.1",TRUE
"DAKCFMEO_01600","WP_024667547.1",TRUE
"DAKCFMEO_05045","WP_024667847.1",TRUE
"DAKCFMEO_04386","WP_024667893.1",TRUE
"DAKCFMEO_04387","WP_024667894.1",TRUE
"DAKCFMEO_02491","WP_024667998.1",TRUE
"DAKCFMEO_03283","WP_024668184.1",TRUE
"DAKCFMEO_03316","WP_024668283.1",TRUE
"DAKCFMEO_00490","WP_024668366.1",TRUE
"DAKCFMEO_02497","WP_032606863.1",TRUE
"DAKCFMEO_03474","WP_032606961.1",TRUE
"DAKCFMEO_02500","WP_032608868.1",TRUE
"DAKCFMEO_03308","WP_032621684.1",TRUE
"DAKCFMEO_03553","WP_032621927.1",TRUE
"DAKCFMEO_00275","WP_032622185.1",TRUE
"DAKCFMEO_00230","WP_032622187.1",TRUE
"DAKCFMEO_04607","WP_032622221.1",TRUE
"DAKCFMEO_00673","WP_032639333.1",TRUE
"DAKCFMEO_03013","WP_032640254.1",TRUE
"DAKCFMEO_04600","WP_032643380.1",TRUE
"DAKCFMEO_04276","WP_032645112.1",TRUE
"DAKCFMEO_00152","WP_032710461.1",TRUE
"DAKCFMEO_04577","WP_032710497.1",TRUE
"DAKCFMEO_04090","WP_032710559.1",TRUE
"DAKCFMEO_01676","WP_032710582.1",TRUE
"DAKCFMEO_02336","WP_032710594.1",TRUE
"DAKCFMEO_02596","WP_032710620.1",TRUE
"DAKCFMEO_00925","WP_032710978.1",TRUE
"DAKCFMEO_01754","WP_032710981.1",TRUE
"DAKCFMEO_03760","WP_044389725.1",TRUE
"DAKCFMEO_03723","WP_044389757.1",TRUE
"DAKCFMEO_04034","WP_044389985.1",TRUE
"DAKCFMEO_02524","WP_044390087.1",TRUE
"DAKCFMEO_02685","WP_044390135.1",TRUE
"DAKCFMEO_02696","WP_044390137.1",TRUE
"DAKCFMEO_02705","WP_044390144.1",TRUE
"DAKCFMEO_02608","WP_044390159.1",TRUE
"DAKCFMEO_04481","WP_044390209.1",TRUE
"DAKCFMEO_04725","WP_044390357.1",TRUE
"DAKCFMEO_05058","WP_044390490.1",TRUE
"DAKCFMEO_02414","WP_044390572.1",TRUE
"DAKCFMEO_00164","WP_044390643.1",TRUE
"DAKCFMEO_03137","WP_044390721.1",TRUE
"DAKCFMEO_03182","WP_044390753.1",TRUE
"DAKCFMEO_02968","WP_044390979.1",TRUE
"DAKCFMEO_04172","WP_044391022.1",TRUE
"DAKCFMEO_01037","WP_044391024.1",FALSE
"DAKCFMEO_04159","WP_044392483.1",TRUE
"DAKCFMEO_02040","WP_044392584.1",TRUE
"DAKCFMEO_02038","WP_044392586.1",TRUE
"DAKCFMEO_01884","WP_044392641.1",TRUE
"DAKCFMEO_01883","WP_044392676.1",TRUE
"DAKCFMEO_01518","WP_044392708.1",TRUE
"DAKCFMEO_04321","WP_044392753.1",TRUE
"DAKCFMEO_01609","WP_044392973.1",TRUE
"DAKCFMEO_01760","WP_044393047.1",TRUE
"DAKCFMEO_04762","WP_044393109.1",TRUE
"DAKCFMEO_01322","WP_044393213.1",TRUE
"DAKCFMEO_00067","WP_044393500.1",TRUE
"DAKCFMEO_05164","WP_044393593.1",TRUE
"DAKCFMEO_04469","WP_044393613.1",TRUE
"DAKCFMEO_04472","WP_044393615.1",TRUE
"DAKCFMEO_02273","WP_044393666.1",TRUE
"DAKCFMEO_04336","WP_044393841.1",TRUE
"DAKCFMEO_02473","WP_044393960.1",TRUE
"DAKCFMEO_00499","WP_046463279.1",TRUE
"DAKCFMEO_04486","WP_046463288.1",TRUE
"DAKCFMEO_04492","WP_046463289.1",TRUE
"DAKCFMEO_04521","WP_046463290.1",TRUE
"DAKCFMEO_02725","WP_046463295.1",TRUE
"DAKCFMEO_03298","WP_046463296.1",TRUE
"DAKCFMEO_02730","WP_046463297.1",TRUE
"DAKCFMEO_01032","WP_046463299.1",TRUE
"DAKCFMEO_01627","WP_046463302.1",TRUE
"DAKCFMEO_02433","WP_046463305.1",TRUE
"DAKCFMEO_04378","WP_046463307.1",TRUE
"DAKCFMEO_02702","WP_046463309.1",TRUE
"DAKCFMEO_02709","WP_046463311.1",TRUE
"DAKCFMEO_01619","WP_046463313.1",TRUE
"DAKCFMEO_01028","WP_046463314.1",TRUE
"DAKCFMEO_01024","WP_046463315.1",TRUE
"DAKCFMEO_00962","WP_046463316.1",TRUE
"DAKCFMEO_00959","WP_046463317.1",TRUE
"DAKCFMEO_00267","WP_046463318.1",TRUE
"DAKCFMEO_01442","WP_046463321.1",TRUE
"DAKCFMEO_01418","WP_046463326.1",TRUE
"DAKCFMEO_01425","WP_046463327.1",TRUE
"DAKCFMEO_01930","WP_046463328.1",TRUE
"DAKCFMEO_01937","WP_046463329.1",TRUE
"DAKCFMEO_04307","WP_046463335.1",TRUE
"DAKCFMEO_04301","WP_046463336.1",TRUE
"DAKCFMEO_04299","WP_046463337.1",TRUE
"DAKCFMEO_04289","WP_046463338.1",TRUE
"DAKCFMEO_04788","WP_046463346.1",TRUE
"DAKCFMEO_04786","WP_046463347.1",TRUE
"DAKCFMEO_00579","WP_046463348.1",TRUE
"DAKCFMEO_04557","WP_046463355.1",TRUE
"DAKCFMEO_03696","WP_046463381.1",TRUE
"DAKCFMEO_03667","WP_046463383.1",TRUE
"DAKCFMEO_03674","WP_046463386.1",TRUE
"DAKCFMEO_01798","WP_046463392.1",TRUE
"DAKCFMEO_01796","WP_046463393.1",TRUE
"DAKCFMEO_00840","WP_046463394.1",TRUE
"DAKCFMEO_04772","WP_046463395.1",TRUE
"DAKCFMEO_01786","WP_046463396.1",TRUE
"DAKCFMEO_03256","WP_046463398.1",TRUE
"DAKCFMEO_02757","WP_046463402.1",TRUE
"DAKCFMEO_02772","WP_046463403.1",TRUE
"DAKCFMEO_03976","WP_046463409.1",TRUE
"DAKCFMEO_03990","WP_046463410.1",TRUE
"DAKCFMEO_04002","WP_046463411.1",TRUE
"DAKCFMEO_00161","WP_046463414.1",TRUE
"DAKCFMEO_00198","WP_046463416.1",TRUE
"DAKCFMEO_00345","WP_046463422.1",TRUE
"DAKCFMEO_00136","WP_046463429.1",TRUE
"DAKCFMEO_00130","WP_046463430.1",TRUE
"DAKCFMEO_00093","WP_046463431.1",TRUE
"DAKCFMEO_00695","WP_046463435.1",TRUE
"DAKCFMEO_00726","WP_046463438.1",TRUE
"DAKCFMEO_00741","WP_046463439.1",TRUE
"DAKCFMEO_00743","WP_046463440.1",TRUE
"DAKCFMEO_03121","WP_046463447.1",TRUE
"DAKCFMEO_02582","WP_046463454.1",TRUE
"DAKCFMEO_02578","WP_046463456.1",TRUE
"DAKCFMEO_04186","WP_046463458.1",TRUE
"DAKCFMEO_04150","WP_046463459.1",TRUE
"DAKCFMEO_04168","WP_046463461.1",TRUE
"DAKCFMEO_03952","WP_046463479.1",TRUE
"DAKCFMEO_03936","WP_046463480.1",TRUE
"DAKCFMEO_03931","WP_046463482.1",TRUE
"DAKCFMEO_04603","WP_046463487.1",TRUE
"DAKCFMEO_04604","WP_046463492.1",TRUE
"DAKCFMEO_01060","WP_046463494.1",TRUE
"DAKCFMEO_01162","WP_046463498.1",TRUE
"DAKCFMEO_01179","WP_046463499.1",TRUE
"DAKCFMEO_03732","WP_046463502.1",TRUE
"DAKCFMEO_03756","WP_046463503.1",TRUE
"DAKCFMEO_03769","WP_046463504.1",TRUE
"DAKCFMEO_03779","WP_046463506.1",TRUE
"DAKCFMEO_03728","WP_046463508.1",TRUE
"DAKCFMEO_03971","WP_046463516.1",TRUE
"DAKCFMEO_03970","WP_046463517.1",TRUE
"DAKCFMEO_03963","WP_046463519.1",TRUE
"DAKCFMEO_03785","WP_046463531.1",TRUE
"DAKCFMEO_02435","WP_046463536.1",TRUE
"DAKCFMEO_03653","WP_046463551.1",TRUE
"DAKCFMEO_03663","WP_046463552.1",TRUE
"DAKCFMEO_04439","WP_046463553.1",TRUE
"DAKCFMEO_04417","WP_046463556.1",TRUE
"DAKCFMEO_00667","WP_046463559.1",TRUE
"DAKCFMEO_00678","WP_046463561.1",TRUE
"DAKCFMEO_04706","WP_046463563.1",TRUE
"DAKCFMEO_04750","WP_046463565.1",TRUE
"DAKCFMEO_00639","WP_046463567.1",TRUE
"DAKCFMEO_00477","WP_046463568.1",TRUE
"DAKCFMEO_02489","WP_046463592.1",TRUE
"DAKCFMEO_01324","WP_046463594.1",TRUE
"DAKCFMEO_03751","WP_046463596.1",TRUE
"DAKCFMEO_05116","WP_046463602.1",TRUE
"DAKCFMEO_01305","WP_046463633.1",TRUE
"DAKCFMEO_03394","WP_046463642.1",TRUE
"DAKCFMEO_04918","WP_046463652.1",TRUE
"DAKCFMEO_04913","WP_046463655.1",TRUE
"DAKCFMEO_00314","WP_046463668.1",TRUE
"DAKCFMEO_00307","WP_046463673.1",TRUE
"DAKCFMEO_00287","WP_046463675.1",TRUE
"DAKCFMEO_00273","WP_046463676.1",TRUE
"DAKCFMEO_03857","WP_046463677.1",TRUE
"DAKCFMEO_01846","WP_046463701.1",TRUE
"DAKCFMEO_01848","WP_046463702.1",TRUE
"DAKCFMEO_05206","WP_046463718.1",TRUE
"DAKCFMEO_04541","WP_046463732.1",TRUE
"DAKCFMEO_04550","WP_046463733.1",TRUE
"DAKCFMEO_01726","WP_046463739.1",TRUE
"DAKCFMEO_04084","WP_046463773.1",TRUE
"DAKCFMEO_04114","WP_046463775.1",TRUE
"DAKCFMEO_04942","WP_046463793.1",TRUE
"DAKCFMEO_00254","WP_046463799.1",TRUE
"DAKCFMEO_02081","WP_046463817.1",TRUE
"DAKCFMEO_03323","WP_046463820.1",TRUE
"DAKCFMEO_02001","WP_046463848.1",TRUE
"DAKCFMEO_02037","WP_046463852.1",TRUE
"DAKCFMEO_02044","WP_046463853.1",TRUE
"DAKCFMEO_02119","WP_046463872.1",TRUE
"DAKCFMEO_05065","WP_046463876.1",TRUE
"DAKCFMEO_05150","WP_046463880.1",TRUE
"DAKCFMEO_05133","WP_046463882.1",TRUE
"DAKCFMEO_02172","WP_046463890.1",TRUE
"DAKCFMEO_02171","WP_046463891.1",TRUE
"DAKCFMEO_05019","WP_046463894.1",TRUE
"DAKCFMEO_04994","WP_046463895.1",TRUE
"DAKCFMEO_00949","WP_046463903.1",TRUE
"DAKCFMEO_00948","WP_046463904.1",TRUE
"DAKCFMEO_02444","WP_046463915.1",TRUE
"DAKCFMEO_00839","WP_046463917.1",TRUE
"DAKCFMEO_02423","WP_046463918.1",TRUE
"DAKCFMEO_02339","WP_046463922.1",TRUE
"DAKCFMEO_02240","WP_046463924.1",TRUE
"DAKCFMEO_04409","WP_046463927.1",TRUE
"DAKCFMEO_04224","WP_046463928.1",TRUE
"DAKCFMEO_04211","WP_046463929.1",TRUE
"DAKCFMEO_00025","WP_046463930.1",TRUE
"DAKCFMEO_00063","WP_046463932.1",TRUE
"DAKCFMEO_02288","WP_046463934.1",TRUE
"DAKCFMEO_02833","WP_046463952.1",TRUE
"DAKCFMEO_02837","WP_046463953.1",TRUE
"DAKCFMEO_02841","WP_046463955.1",TRUE
"DAKCFMEO_02848","WP_046463956.1",TRUE
"DAKCFMEO_02853","WP_046463957.1",TRUE
"DAKCFMEO_02871","WP_046463958.1",TRUE
"DAKCFMEO_02851","WP_046463963.1",TRUE
"DAKCFMEO_00771","WP_046464003.1",TRUE
"DAKCFMEO_00823","WP_046464006.1",TRUE
"DAKCFMEO_02575","WP_046464008.1",TRUE
"DAKCFMEO_01625","WP_046464012.1",TRUE
"DAKCFMEO_01589","WP_046464026.1",TRUE
"DAKCFMEO_01583","WP_046464027.1",TRUE
"DAKCFMEO_01951","WP_046464032.1",TRUE
"DAKCFMEO_02698","WP_046464036.1",TRUE
"DAKCFMEO_02680","WP_046464039.1",TRUE
"DAKCFMEO_02650","WP_046464042.1",TRUE
"DAKCFMEO_02664","WP_046464043.1",TRUE
"DAKCFMEO_01891","WP_052746254.1",TRUE
"DAKCFMEO_02041","WP_052746256.1",TRUE
"DAKCFMEO_03746","WP_057443127.1",TRUE
"DAKCFMEO_01580","WP_057443137.1",TRUE
"DAKCFMEO_01299","WP_057443166.1",TRUE
"DAKCFMEO_04246","WP_057443174.1",TRUE
"DAKCFMEO_02908","WP_057443183.1",TRUE
"DAKCFMEO_05247","WP_057443202.1",TRUE
"DAKCFMEO_03085","WP_057443217.1",TRUE
"DAKCFMEO_02591","WP_057443274.1",TRUE
"DAKCFMEO_02093","WP_057443298.1",TRUE
"DAKCFMEO_00462","WP_074842212.1",TRUE
"DAKCFMEO_02003","WP_074843309.1",TRUE
"DAKCFMEO_03278","WP_080546580.1",TRUE
"DAKCFMEO_00977","WP_080597953.1",FALSE
"DAKCFMEO_00807","WP_080898792.1",TRUE
"DAKCFMEO_03959","WP_080946567.1",TRUE
"DAKCFMEO_04916","WP_080946587.1",TRUE
"DAKCFMEO_01901","WP_080946637.1",TRUE
"DAKCFMEO_02108","WP_081011124.1",TRUE
"DAKCFMEO_03432","WP_086000462.1",TRUE
"DAKCFMEO_03238","WP_096059895.1",TRUE
"DAKCFMEO_04593","WP_149032149.1",TRUE
"DAKCFMEO_01886","WP_159250468.1",TRUE
"DAKCFMEO_03127","WP_161420636.1",TRUE
"DAKCFMEO_03602","WP_161458274.1",TRUE
"DAKCFMEO_04271","WP_161633151.1",TRUE
"DAKCFMEO_00894","WP_161797763.1",TRUE
"DAKCFMEO_02217","WP_161797764.1",TRUE
"DAKCFMEO_03255","WP_161797770.1",TRUE
"DAKCFMEO_00418","WP_161797771.1",TRUE
"DAKCFMEO_00688","WP_161797773.1",TRUE
"DAKCFMEO_00723","WP_161797774.1",TRUE
"DAKCFMEO_04176","WP_161797778.1",TRUE
"DAKCFMEO_03967","WP_161797781.1",TRUE
"DAKCFMEO_02434","WP_161797783.1",TRUE
"DAKCFMEO_04803","WP_161797784.1",TRUE
"DAKCFMEO_02495","WP_161797788.1",TRUE
"DAKCFMEO_01354","WP_161797789.1",TRUE
"DAKCFMEO_03435","WP_161797790.1",TRUE
"DAKCFMEO_04829","WP_161797791.1",TRUE
"DAKCFMEO_01233","WP_161797798.1",TRUE
"DAKCFMEO_01789","WP_161797801.1",TRUE
"DAKCFMEO_05037","WP_161797805.1",TRUE
"DAKCFMEO_03362","WP_161797807.1",TRUE
"DAKCFMEO_04516","WP_161797808.1",TRUE
"DAKCFMEO_02303","WP_161797811.1",TRUE
"DAKCFMEO_02286","WP_161797812.1",TRUE
"DAKCFMEO_00026","WP_161797814.1",TRUE
"DAKCFMEO_01888","WP_161797817.1",TRUE
"DAKCFMEO_02191","WP_161797821.1",TRUE
"DAKCFMEO_04467","WP_162491836.1",TRUE
"DAKCFMEO_00397","WP_162839066.1",TRUE
"DAKCFMEO_00890","WP_162839068.1",TRUE
"DAKCFMEO_02686","WP_162839071.1",TRUE
"DAKCFMEO_02292","WP_163004347.1",TRUE
