,Time in tree,Genetic_Diversity,Num_gene_events,GC_content
DAKCFMEO_03893,2.2486900000000007,0.033,5.0,NULL
DAKCFMEO_04024,2.250690000000001,0.015,4.0,NULL
DAKCFMEO_05099,2.1591700000000005,0.05,4.0,NULL
DAKCFMEO_00130,7.36447,0.027,8.0,NULL
DAKCFMEO_01467,2.1914800000000008,0.021,5.0,NULL
DAKCFMEO_04046,2.276600000000001,0.019,7.0,NULL
DAKCFMEO_00671,2.0679400000000006,0.018,2.0,NULL
DAKCFMEO_01628,3.2559700000000005,0.024,5.0,NULL
DAKCFMEO_01626,2.219510000000001,0.029,3.0,NULL
DAKCFMEO_04056,2.180120000000001,0.023,4.0,NULL
DAKCFMEO_00024,2.2524200000000008,0.129,5.0,NULL
DAKCFMEO_02070,3.23344,0.111,5.0,NULL
DAKCFMEO_03936,2.2472000000000008,0.035,6.0,NULL
DAKCFMEO_01627,2.2117500000000008,0.017,4.0,NULL
DAKCFMEO_02427,2.2063800000000007,0.055,5.0,NULL
DAKCFMEO_00677,3.6392600000000006,0.025,6.0,NULL
DAKCFMEO_00685,2.0322000000000005,0.01,3.0,NULL
DAKCFMEO_00679,2.12123,0.015,4.0,NULL
DAKCFMEO_00674,2.0673800000000004,0.015,5.0,NULL
DAKCFMEO_00684,2.0322000000000005,0.015,3.0,NULL
DAKCFMEO_01902,2.217380000000001,0.038,5.0,NULL
DAKCFMEO_01315,2.1839500000000007,0.118,4.0,NULL
DAKCFMEO_01790,2.0252700000000003,0.019,5.0,NULL
DAKCFMEO_03727,2.0601800000000003,0.025,4.0,NULL
DAKCFMEO_04059,2.0761400000000005,0.017,6.0,NULL
DAKCFMEO_00597,3.275220000000001,0.025,9.0,NULL
DAKCFMEO_02001,3.101050000000001,0.024,8.0,NULL
DAKCFMEO_04053,2.1583200000000007,0.019,4.0,NULL
DAKCFMEO_04060,2.0825400000000003,0.049,6.0,NULL
DAKCFMEO_00682,2.0244400000000002,0.014,4.0,NULL
DAKCFMEO_00678,2.0385400000000002,0.018,4.0,NULL
DAKCFMEO_02061,3.7643200000000006,0.112,6.0,NULL
DAKCFMEO_00821,2.0115100000000004,0.031,5.0,NULL
DAKCFMEO_00598,1.48561,0.019,8.0,NULL
DAKCFMEO_00596,1.48561,0.014,8.0,NULL
DAKCFMEO_00018,3.8160500000000006,0.038,4.0,NULL
DAKCFMEO_03013,2.0115100000000004,0.033,5.0,NULL
DAKCFMEO_03990,2.0659600000000005,0.096,5.0,NULL
DAKCFMEO_00672,2.0033000000000003,0.014,5.0,NULL
DAKCFMEO_00680,2.0028,0.022,5.0,NULL
DAKCFMEO_00673,2.0079300000000004,0.022,5.0,NULL
DAKCFMEO_03739,7.323439999999998,0.076,3.0,NULL
DAKCFMEO_00681,2.0028,0.019,5.0,NULL
DAKCFMEO_03047,2.09506,0.027,5.0,NULL
DAKCFMEO_03953,3.903800000000001,0.044,5.0,NULL
DAKCFMEO_02337,2.1516000000000006,0.02,4.0,NULL
DAKCFMEO_04054,2.1271200000000006,0.019,6.0,NULL
DAKCFMEO_04383,2.1415900000000008,0.039,3.0,NULL
DAKCFMEO_00675,2.0368800000000005,0.008,6.0,NULL
DAKCFMEO_02215,2.1291300000000004,0.016,7.0,NULL
DAKCFMEO_02816,1.97804,0.018,6.0,NULL
DAKCFMEO_04381,2.0155800000000004,0.014,8.0,NULL
DAKCFMEO_00683,1.98885,0.006,6.0,NULL
DAKCFMEO_00331,2.0939400000000004,0.032,6.0,NULL
DAKCFMEO_04384,2.1415900000000008,0.018,3.0,NULL
DAKCFMEO_02338,2.1516000000000006,0.025,4.0,NULL
DAKCFMEO_02407,2.1138600000000003,0.013,9.0,NULL
DAKCFMEO_02873,2.0851800000000007,0.02,5.0,NULL
DAKCFMEO_01374,2.070960000000001,0.012,7.0,NULL
DAKCFMEO_03952,3.8999200000000003,0.036,5.0,NULL
DAKCFMEO_00838,2.0830100000000003,0.043,5.0,NULL
DAKCFMEO_01630,2.189480000000001,0.029,5.0,NULL
DAKCFMEO_01314,2.0340200000000004,0.178,6.0,NULL
DAKCFMEO_01631,2.0954000000000006,0.011,5.0,NULL
DAKCFMEO_01640,2.0749500000000003,0.098,5.0,NULL
DAKCFMEO_03750,5.574179999999998,0.034,7.0,NULL
DAKCFMEO_00101,5.633789999999999,0.052,6.0,NULL
DAKCFMEO_01635,2.0954000000000006,0.023,5.0,NULL
DAKCFMEO_04385,2.106350000000001,0.027,4.0,NULL
DAKCFMEO_04668,2.0775200000000003,0.016,7.0,NULL
DAKCFMEO_04179,1.97091,0.16,8.0,NULL
DAKCFMEO_01634,2.0954000000000006,0.016,5.0,NULL
DAKCFMEO_01629,2.154240000000001,0.016,6.0,NULL
DAKCFMEO_00982,2.0855800000000007,0.235,6.0,NULL
DAKCFMEO_03719,3.682200000000001,0.051,2.0,NULL
DAKCFMEO_00822,1.95404,0.038,8.0,NULL
DAKCFMEO_04597,2.1160100000000006,0.011,6.0,NULL
DAKCFMEO_01633,2.153890000000001,0.021,7.0,NULL
DAKCFMEO_01519,2.1720100000000007,0.011,3.0,NULL
DAKCFMEO_01632,2.153890000000001,0.027,7.0,NULL
DAKCFMEO_05070,1.9722499999999998,0.018,6.0,NULL
DAKCFMEO_04440,1.99286,0.004,8.0,NULL
DAKCFMEO_01520,2.1212800000000005,0.077,5.0,NULL
DAKCFMEO_00184,2.008660000000001,0.066,9.0,NULL
DAKCFMEO_03041,2.0881800000000004,0.023,6.0,NULL
DAKCFMEO_04429,3.746460000000001,0.042,6.0,NULL
DAKCFMEO_04923,0.8569799999999999,0.052,6.0,NULL
DAKCFMEO_05071,1.87934,0.014,6.0,NULL
DAKCFMEO_03450,1.21842,0.044,7.0,NULL
DAKCFMEO_02639,1.9802400000000004,0.019,4.0,NULL
DAKCFMEO_01638,2.0728200000000006,0.064,6.0,NULL
DAKCFMEO_01636,2.0727000000000007,0.019,6.0,NULL
DAKCFMEO_00100,5.552939999999999,0.053,8.0,NULL
DAKCFMEO_00071,2.172090000000001,0.042,5.0,NULL
DAKCFMEO_03074,3.8074100000000004,0.163,10.0,NULL
DAKCFMEO_03458,1.2032800000000003,0.059,8.0,NULL
DAKCFMEO_01639,2.0377000000000005,0.113,7.0,NULL
DAKCFMEO_00016,2.1088400000000003,0.094,7.0,NULL
DAKCFMEO_01907,3.416070000000001,0.026,7.0,NULL
DAKCFMEO_03867,1.78282,0.009,6.0,NULL
DAKCFMEO_01499,1.8515400000000002,0.008,7.0,NULL
DAKCFMEO_03862,1.78282,0.011,6.0,NULL
DAKCFMEO_03453,1.1678200000000003,0.027,7.0,NULL
DAKCFMEO_03452,1.1678200000000003,0.038,7.0,NULL
DAKCFMEO_05136,2.0191900000000005,0.043,8.0,NULL
DAKCFMEO_03454,1.1678200000000003,0.111,7.0,NULL
DAKCFMEO_01498,1.8515400000000002,0.018,7.0,NULL
DAKCFMEO_01729,1.8766100000000001,0.019,6.0,NULL
DAKCFMEO_03459,1.1678200000000003,0.059,7.0,NULL
DAKCFMEO_03451,1.1678200000000003,0.019,7.0,NULL
DAKCFMEO_03457,1.1678200000000003,0.055,7.0,NULL
DAKCFMEO_03865,1.78282,0.023,6.0,NULL
DAKCFMEO_01728,1.8766100000000001,0.017,6.0,NULL
DAKCFMEO_03456,1.1678200000000003,0.066,7.0,NULL
DAKCFMEO_01730,1.8766100000000001,0.097,6.0,NULL
DAKCFMEO_03864,1.78282,0.021,6.0,NULL
DAKCFMEO_03462,0.6234599999999998,0.024,6.0,NULL
DAKCFMEO_03918,1.7952899999999998,0.074,11.0,NULL
DAKCFMEO_03866,1.78235,0.022,7.0,NULL
DAKCFMEO_04066,0.7433799999999997,0.011,9.0,NULL
DAKCFMEO_00017,1.9481500000000005,0.015,7.0,NULL
DAKCFMEO_03863,1.78163,0.022,7.0,NULL
DAKCFMEO_00364,7.1588699999999985,0.101,12.0,NULL
DAKCFMEO_03281,1.90969,0.042,8.0,NULL
DAKCFMEO_02156,1.77467,0.015,9.0,NULL
DAKCFMEO_02102,3.6434100000000003,0.023,5.0,NULL
DAKCFMEO_04777,1.87068,0.033,6.0,NULL
DAKCFMEO_02418,5.46252,0.049,3.0,NULL
DAKCFMEO_03861,1.78164,0.017,8.0,NULL
DAKCFMEO_03860,1.7471400000000001,0.015,8.0,NULL
DAKCFMEO_02448,0.9213899999999997,0.055,4.0,NULL
DAKCFMEO_01500,1.8504800000000001,0.014,9.0,NULL
DAKCFMEO_01962,1.9490600000000002,0.02,5.0,NULL
DAKCFMEO_02097,1.9372700000000003,0.012,4.0,NULL
DAKCFMEO_04829,0.8074399999999996,0.026,2.0,NULL
DAKCFMEO_02796,2.4675900000000013,0.032,15.0,NULL
DAKCFMEO_02609,1.9047500000000004,0.01,7.0,NULL
DAKCFMEO_03227,1.9808100000000002,0.012,9.0,NULL
DAKCFMEO_05214,3.8327700000000005,0.062,5.0,NULL
DAKCFMEO_03306,1.9782899999999999,0.096,4.0,NULL
DAKCFMEO_01324,5.381599999999998,0.07,4.0,NULL
DAKCFMEO_02054,1.8368399999999998,0.035,13.0,NULL
DAKCFMEO_05213,3.8327700000000005,0.038,5.0,NULL
DAKCFMEO_00423,0.7135899999999997,0.009,6.0,NULL
DAKCFMEO_01961,1.90409,0.017,5.0,NULL
DAKCFMEO_03993,1.69982,0.028,12.0,NULL
DAKCFMEO_02096,1.86134,0.017,4.0,NULL
DAKCFMEO_01233,4.619350000000001,0.046,5.0,NULL
DAKCFMEO_02098,1.8538000000000001,0.013,3.0,NULL
DAKCFMEO_05222,1.8352899999999999,0.007,6.0,NULL
DAKCFMEO_03461,0.5226599999999998,0.117,6.0,NULL
DAKCFMEO_00544,1.7733899999999998,0.138,12.0,NULL
DAKCFMEO_01881,0.6293499999999997,0.008,6.0,NULL
DAKCFMEO_02095,1.81884,0.015,2.0,NULL
DAKCFMEO_02100,1.81884,0.017,2.0,NULL
DAKCFMEO_01880,0.6293499999999997,0.027,6.0,NULL
DAKCFMEO_02902,0.7026099999999997,0.034,7.0,NULL
DAKCFMEO_02101,1.81884,0.028,2.0,NULL
DAKCFMEO_03460,0.5221899999999998,0.069,7.0,NULL
DAKCFMEO_02099,1.81884,0.01,2.0,NULL
DAKCFMEO_00015,1.6983699999999997,0.041,8.0,NULL
DAKCFMEO_04151,1.8813900000000003,0.006,7.0,NULL
DAKCFMEO_00326,1.6986299999999999,0.012,12.0,NULL
DAKCFMEO_02094,1.81884,0.029,2.0,NULL
DAKCFMEO_00327,1.6986299999999999,0.019,12.0,NULL
DAKCFMEO_04420,3.0329300000000003,0.03,8.0,NULL
DAKCFMEO_01299,3.5825300000000007,0.04,4.0,NULL
DAKCFMEO_02817,2.1619900000000007,0.085,8.0,NULL
DAKCFMEO_02818,2.1619900000000007,0.143,8.0,NULL
DAKCFMEO_04596,0.7307299999999998,0.017,7.0,NULL
DAKCFMEO_04421,3.0325800000000003,0.038,9.0,NULL
DAKCFMEO_01175,1.7899999999999998,0.033,3.0,NULL
DAKCFMEO_03075,2.0927700000000002,0.144,11.0,NULL
DAKCFMEO_01117,2.0177800000000006,0.009,8.0,NULL
DAKCFMEO_02903,1.8547000000000005,0.024,10.0,NULL
DAKCFMEO_02417,1.7888099999999998,0.015,4.0,NULL
DAKCFMEO_04044,0.6335399999999998,0.015,8.0,NULL
DAKCFMEO_02426,1.7434999999999998,0.014,3.0,NULL
DAKCFMEO_02580,1.8625000000000003,0.069,6.0,NULL
DAKCFMEO_03623,1.75669,0.006,4.0,NULL
DAKCFMEO_04230,1.728,0.063,4.0,NULL
DAKCFMEO_03624,1.6844599999999998,0.01,3.0,NULL
DAKCFMEO_01625,1.98561,0.032,12.0,NULL
DAKCFMEO_04798,1.80317,0.004,6.0,NULL
DAKCFMEO_04419,1.8532300000000002,0.02,8.0,NULL
DAKCFMEO_03625,1.6844599999999998,0.006,3.0,NULL
DAKCFMEO_01905,1.6704299999999999,0.008,6.0,NULL
DAKCFMEO_01763,0.6564099999999996,0.013,6.0,NULL
DAKCFMEO_04040,1.786,0.035,9.0,NULL
DAKCFMEO_01904,1.66983,0.004,8.0,NULL
DAKCFMEO_04455,2.335500000000001,0.032,12.0,NULL
DAKCFMEO_00954,0.65267,0.005,5.0,NULL
DAKCFMEO_02674,3.5358800000000006,0.006,9.0,NULL
DAKCFMEO_01242,0.6249399999999998,0.003,3.0,NULL
DAKCFMEO_04584,1.77487,0.035,7.0,NULL
DAKCFMEO_04587,1.77487,0.015,7.0,NULL
DAKCFMEO_01241,0.6249399999999998,0.002,3.0,NULL
DAKCFMEO_01237,0.6249399999999998,0.022,3.0,NULL
DAKCFMEO_04585,1.77487,0.029,7.0,NULL
DAKCFMEO_00796,0.6081599999999998,0.007,7.0,NULL
DAKCFMEO_03303,6.894219999999998,0.063,8.0,NULL
DAKCFMEO_04578,3.1643800000000004,0.034,7.0,NULL
DAKCFMEO_02062,0.5754199999999998,0.036,9.0,NULL
DAKCFMEO_00795,0.6081599999999998,0.011,7.0,NULL
DAKCFMEO_04583,1.77487,0.019,7.0,NULL
DAKCFMEO_04454,2.334910000000001,0.041,13.0,NULL
DAKCFMEO_04588,1.77487,0.018,7.0,NULL
DAKCFMEO_00975,0.3664,0.259,5.0,NULL
DAKCFMEO_00980,0.42794999999999994,0.015,5.0,NULL
DAKCFMEO_03581,1.83803,0.013,6.0,NULL
DAKCFMEO_05221,1.63599,0.014,8.0,NULL
DAKCFMEO_00955,0.65148,0.008,6.0,NULL
DAKCFMEO_04579,0.6920999999999997,0.027,5.0,NULL
DAKCFMEO_00956,0.65208,0.005,6.0,NULL
DAKCFMEO_04586,1.7744,0.022,8.0,NULL
DAKCFMEO_04580,1.77368,0.03,8.0,NULL
DAKCFMEO_01903,0.6068999999999998,0.009,10.0,NULL
DAKCFMEO_04582,1.65128,0.007,8.0,NULL
DAKCFMEO_04458,0.47319999999999995,0.01,8.0,NULL
DAKCFMEO_02416,0.5170899999999998,0.009,3.0,NULL
DAKCFMEO_04589,0.6915099999999997,0.018,6.0,NULL
DAKCFMEO_03081,2.2660800000000005,0.034,9.0,NULL
DAKCFMEO_04277,0.44172,0.006,12.0,NULL
DAKCFMEO_00797,0.48191,0.004,9.0,NULL
DAKCFMEO_04142,1.6672799999999999,0.134,9.0,NULL
DAKCFMEO_02675,1.6739800000000002,0.011,8.0,NULL
DAKCFMEO_04231,1.62703,0.033,5.0,NULL
DAKCFMEO_00603,2.1416000000000004,0.041,9.0,NULL
DAKCFMEO_03046,0.5173799999999997,0.023,8.0,NULL
DAKCFMEO_02577,0.5814099999999998,0.011,6.0,NULL
DAKCFMEO_03076,2.0490500000000003,0.017,10.0,NULL
DAKCFMEO_04143,1.6672799999999999,0.032,9.0,NULL
DAKCFMEO_02676,0.5956199999999997,0.015,8.0,NULL
DAKCFMEO_00004,0.5983499999999996,0.017,7.0,NULL
DAKCFMEO_03325,0.5352899999999997,0.013,7.0,NULL
DAKCFMEO_03209,0.37182,0.005,3.0,NULL
DAKCFMEO_03083,2.173580000000001,0.003,11.0,NULL
DAKCFMEO_01978,0.6635599999999997,0.007,6.0,NULL
DAKCFMEO_00698,0.5417999999999997,0.106,10.0,NULL
DAKCFMEO_02060,2.1352000000000007,0.055,10.0,NULL
DAKCFMEO_02077,2.227890000000001,0.095,10.0,NULL
DAKCFMEO_03087,2.1172500000000007,0.157,10.0,NULL
DAKCFMEO_04842,0.4374699999999999,0.027,4.0,NULL
DAKCFMEO_02745,0.48072999999999994,0.011,4.0,NULL
DAKCFMEO_03085,2.138620000000001,0.002,10.0,NULL
DAKCFMEO_00144,1.6243500000000002,0.007,6.0,NULL
DAKCFMEO_03883,0.4712,0.023,14.0,NULL
DAKCFMEO_04917,1.64758,0.068,4.0,NULL
DAKCFMEO_03360,1.6852500000000001,0.011,6.0,NULL
DAKCFMEO_03082,2.138620000000001,0.006,10.0,NULL
DAKCFMEO_03084,2.138620000000001,0.007,10.0,NULL
DAKCFMEO_03086,2.138620000000001,0.007,10.0,NULL
DAKCFMEO_01935,2.3052000000000006,0.057,13.0,NULL
DAKCFMEO_02052,1.6145500000000002,0.01,7.0,NULL
DAKCFMEO_05282,5.112529999999999,0.027,8.0,NULL
DAKCFMEO_03609,0.5453299999999998,0.0,12.0,NULL
DAKCFMEO_04452,1.57063,0.02,5.0,NULL
DAKCFMEO_01722,2.1773500000000006,0.1,10.0,NULL
DAKCFMEO_02049,1.6145500000000002,0.093,7.0,NULL
DAKCFMEO_00228,1.5487800000000003,0.031,8.0,NULL
DAKCFMEO_05281,3.367889999999999,0.029,7.0,NULL
DAKCFMEO_02484,0.5053499999999999,0.007,11.0,NULL
DAKCFMEO_02954,0.44919999999999993,0.009,6.0,NULL
DAKCFMEO_05293,3.3229199999999994,0.036,7.0,NULL
DAKCFMEO_04989,0.5033599999999998,0.014,5.0,NULL
DAKCFMEO_04921,1.57529,0.023,4.0,NULL
DAKCFMEO_02877,1.72207,0.015,10.0,NULL
DAKCFMEO_04990,0.5033599999999998,0.011,5.0,NULL
DAKCFMEO_05280,3.3229199999999994,0.029,7.0,NULL
DAKCFMEO_03855,0.5132099999999997,0.007,4.0,NULL
DAKCFMEO_00794,2.156310000000001,0.055,14.0,NULL
DAKCFMEO_01289,0.45171,0.016,8.0,NULL
DAKCFMEO_03484,3.339059999999999,0.23,8.0,NULL
DAKCFMEO_05284,3.2940899999999993,0.035,8.0,NULL
DAKCFMEO_05289,3.2940899999999993,0.033,8.0,NULL
DAKCFMEO_01273,0.33172,0.049,7.0,NULL
DAKCFMEO_00005,0.45310999999999996,0.005,5.0,NULL
DAKCFMEO_04918,0.9264499999999997,0.008,6.0,NULL
DAKCFMEO_05294,3.2940899999999993,0.037,8.0,NULL
DAKCFMEO_00976,0.19257999999999997,0.005,2.0,NULL
DAKCFMEO_05288,3.2940899999999993,0.036,8.0,NULL
DAKCFMEO_05291,3.2940899999999993,0.04,8.0,NULL
DAKCFMEO_00325,0.6210299999999997,0.02,10.0,NULL
DAKCFMEO_05296,3.2940899999999993,0.056,8.0,NULL
DAKCFMEO_05285,3.2940899999999993,0.032,8.0,NULL
DAKCFMEO_05283,3.2940899999999993,0.022,8.0,NULL
DAKCFMEO_00501,0.39804,0.002,4.0,NULL
DAKCFMEO_05287,3.2940899999999993,0.038,8.0,NULL
DAKCFMEO_05290,3.2940899999999993,0.043,8.0,NULL
DAKCFMEO_05286,3.2940899999999993,0.034,8.0,NULL
DAKCFMEO_05292,3.2940899999999993,0.04,8.0,NULL
DAKCFMEO_04922,1.52728,0.02,4.0,NULL
DAKCFMEO_02957,0.41423999999999994,0.016,4.0,NULL
DAKCFMEO_00318,2.5220199999999995,0.098,9.0,NULL
DAKCFMEO_04262,0.40945000000000004,0.01,17.0,NULL
DAKCFMEO_05240,0.45753999999999995,0.01,3.0,NULL
DAKCFMEO_03073,0.8515999999999999,0.002,7.0,NULL
DAKCFMEO_05276,3.1770799999999992,0.121,9.0,NULL
DAKCFMEO_00050,0.34213,0.018,4.0,NULL
DAKCFMEO_04590,0.34223,0.019,6.0,NULL
DAKCFMEO_00320,2.5220199999999995,0.089,9.0,NULL
DAKCFMEO_04380,0.40819999999999995,0.017,7.0,NULL
DAKCFMEO_04425,0.41211999999999993,0.021,4.0,NULL
DAKCFMEO_03051,0.36872,0.027,7.0,NULL
DAKCFMEO_04919,0.41470999999999997,0.015,3.0,NULL
DAKCFMEO_00319,1.4778,0.022,8.0,NULL
DAKCFMEO_04930,0.33332,0.0,6.0,NULL
DAKCFMEO_00983,0.4505699999999999,0.024,5.0,NULL
DAKCFMEO_02766,1.5992100000000002,0.04,7.0,NULL
DAKCFMEO_03345,0.43870000000000003,0.044,6.0,NULL
DAKCFMEO_00120,0.29533000000000004,0.021,7.0,NULL
DAKCFMEO_02767,1.5992100000000002,0.006,7.0,NULL
DAKCFMEO_03119,0.43929,0.033,8.0,NULL
DAKCFMEO_03052,0.36872,0.104,7.0,NULL
DAKCFMEO_04426,0.49868999999999997,0.035,7.0,NULL
DAKCFMEO_02220,0.36138,0.02,7.0,NULL
DAKCFMEO_05274,1.6927800000000004,0.022,9.0,NULL
DAKCFMEO_00321,1.4778,0.017,8.0,NULL
DAKCFMEO_04920,0.41470999999999997,0.014,3.0,NULL
DAKCFMEO_02560,0.41175999999999996,0.021,3.0,NULL
DAKCFMEO_04043,0.35234,0.003,8.0,NULL
DAKCFMEO_00187,0.41625999999999996,0.046,4.0,NULL
DAKCFMEO_03094,0.37736000000000003,0.072,8.0,NULL
DAKCFMEO_00322,1.4778,0.224,8.0,NULL
DAKCFMEO_02970,5.627889999999999,0.125,10.0,NULL
DAKCFMEO_04996,0.39375,0.001,3.0,NULL
DAKCFMEO_02765,0.48412999999999995,0.027,7.0,NULL
DAKCFMEO_00664,0.37376,0.002,2.0,NULL
DAKCFMEO_02968,5.627889999999999,0.114,10.0,NULL
DAKCFMEO_03118,0.39683,0.033,7.0,NULL
DAKCFMEO_05277,1.57038,0.067,8.0,NULL
DAKCFMEO_02005,0.32569000000000004,0.064,8.0,NULL
DAKCFMEO_05275,1.57038,0.008,8.0,NULL
DAKCFMEO_00072,0.31460000000000005,0.01,5.0,NULL
DAKCFMEO_03140,0.42080999999999996,0.004,5.0,NULL
DAKCFMEO_02971,5.627889999999999,0.107,10.0,NULL
DAKCFMEO_01174,0.39375,0.004,3.0,NULL
DAKCFMEO_02969,5.627889999999999,0.101,10.0,NULL
DAKCFMEO_03091,3.949350000000001,0.206,9.0,NULL
DAKCFMEO_02002,0.39598999999999995,0.012,7.0,NULL
DAKCFMEO_00027,0.38412,0.012,7.0,NULL
DAKCFMEO_00882,0.44198999999999994,0.01,10.0,NULL
DAKCFMEO_02428,0.36043,0.024,2.0,NULL
DAKCFMEO_03097,0.27982000000000007,0.005,6.0,NULL
DAKCFMEO_03110,0.27982000000000007,0.013,6.0,NULL
DAKCFMEO_03099,0.27982000000000007,0.003,6.0,NULL
DAKCFMEO_03112,0.27982000000000007,0.011,6.0,NULL
DAKCFMEO_03103,0.27982000000000007,0.003,6.0,NULL
DAKCFMEO_03100,0.27982000000000007,0.005,6.0,NULL
DAKCFMEO_03101,0.27982000000000007,0.005,6.0,NULL
DAKCFMEO_03104,0.27982000000000007,0.008,6.0,NULL
DAKCFMEO_03095,0.27982000000000007,0.019,6.0,NULL
DAKCFMEO_00981,0.34390000000000004,0.043,3.0,NULL
DAKCFMEO_03098,0.27982000000000007,0.004,6.0,NULL
DAKCFMEO_03102,0.27982000000000007,0.009,6.0,NULL
DAKCFMEO_02429,0.36043,0.005,2.0,NULL
DAKCFMEO_03485,1.53238,0.006,7.0,NULL
DAKCFMEO_03697,0.34572,0.012,4.0,NULL
DAKCFMEO_03111,0.27982000000000007,0.009,6.0,NULL
DAKCFMEO_03050,0.27982000000000007,0.018,6.0,NULL
DAKCFMEO_03113,0.27982000000000007,0.007,6.0,NULL
DAKCFMEO_03150,0.33398000000000005,0.001,2.0,NULL
DAKCFMEO_03698,0.34572,0.018,4.0,NULL
DAKCFMEO_02972,0.19854,0.106,6.0,NULL
DAKCFMEO_03944,0.32726000000000005,0.192,2.0,NULL
DAKCFMEO_03385,0.21151,0.007,4.0,NULL
DAKCFMEO_03096,0.21228,0.015,5.0,NULL
DAKCFMEO_02764,1.53813,0.005,7.0,NULL
DAKCFMEO_03049,0.21228,0.087,5.0,NULL
DAKCFMEO_04178,0.21986,0.002,5.0,NULL
DAKCFMEO_03889,0.22907000000000002,0.002,5.0,NULL
DAKCFMEO_02520,0.28305,0.001,2.0,NULL
DAKCFMEO_02410,0.39207,0.003,7.0,NULL
DAKCFMEO_02875,0.41274,0.036,9.0,NULL
DAKCFMEO_01144,0.2984200000000001,0.048,1.0,NULL
DAKCFMEO_01154,0.26318,0.007,2.0,NULL
DAKCFMEO_01137,0.26318,0.016,2.0,NULL
DAKCFMEO_01152,0.26318,0.034,2.0,NULL
DAKCFMEO_01138,0.26318,0.011,2.0,NULL
DAKCFMEO_01156,0.26318,0.004,2.0,NULL
DAKCFMEO_05237,0.24456,0.001,3.0,NULL
DAKCFMEO_01136,0.26318,0.004,2.0,NULL
DAKCFMEO_01139,0.26318,0.007,2.0,NULL
DAKCFMEO_01135,0.26318,0.002,2.0,NULL
DAKCFMEO_01140,0.26318,0.007,2.0,NULL
DAKCFMEO_04830,0.24505000000000002,0.004,1.0,NULL
DAKCFMEO_01134,0.26318,0.003,2.0,NULL
DAKCFMEO_01155,0.26318,0.009,2.0,NULL
DAKCFMEO_01900,0.3118,0.122,9.0,NULL
DAKCFMEO_01153,0.26318,0.01,2.0,NULL
DAKCFMEO_01157,0.26318,0.001,2.0,NULL
DAKCFMEO_01141,0.26318,0.075,2.0,NULL
DAKCFMEO_05271,1.9245800000000002,0.048,10.0,NULL
DAKCFMEO_01292,0.36012,0.01,9.0,NULL
DAKCFMEO_04210,0.20981,0.0,2.0,NULL
DAKCFMEO_05238,0.20959999999999998,0.003,2.0,NULL
DAKCFMEO_03116,0.6102799999999998,0.004,4.0,NULL
DAKCFMEO_00384,0.18143,0.028,5.0,NULL
DAKCFMEO_03117,0.6102799999999998,0.005,4.0,NULL
DAKCFMEO_00191,0.26238000000000006,0.0,3.0,NULL
DAKCFMEO_04470,0.14117,0.012,4.0,NULL
DAKCFMEO_04180,0.21558000000000002,0.009,5.0,NULL
DAKCFMEO_01778,0.18414,0.013,3.0,NULL
DAKCFMEO_02048,0.17423,0.005,5.0,NULL
DAKCFMEO_00979,0.15491999999999997,0.001,1.0,NULL
DAKCFMEO_02050,0.17423,0.005,5.0,NULL
DAKCFMEO_04181,0.21499000000000001,0.004,6.0,NULL
DAKCFMEO_03026,0.18012,0.002,4.0,NULL
DAKCFMEO_03239,0.25506000000000006,0.005,5.0,NULL
DAKCFMEO_02051,0.17423,0.004,5.0,NULL
DAKCFMEO_03079,0.8464299999999998,0.09,8.0,NULL
DAKCFMEO_03693,0.39892000000000005,0.007,6.0,NULL
DAKCFMEO_05125,0.20302,0.023,7.0,NULL
DAKCFMEO_03053,0.10558,0.127,3.0,NULL
DAKCFMEO_03317,0.1391,0.002,4.0,NULL
DAKCFMEO_03318,0.1391,0.002,4.0,NULL
DAKCFMEO_03284,0.31324,0.04,6.0,NULL
DAKCFMEO_01826,0.10405999999999999,0.0,4.0,NULL
DAKCFMEO_01097,0.20934,0.016,5.0,NULL
DAKCFMEO_02879,0.24164,0.007,6.0,NULL
DAKCFMEO_03319,0.1391,0.007,4.0,NULL
DAKCFMEO_03283,0.31324,0.002,6.0,NULL
DAKCFMEO_03282,0.31324,0.006,6.0,NULL
DAKCFMEO_01641,1.1519999999999997,0.053,11.0,NULL
DAKCFMEO_05272,0.18294,0.01,4.0,NULL
DAKCFMEO_05269,0.18294,0.012,4.0,NULL
DAKCFMEO_05270,0.21626,0.121,4.0,NULL
DAKCFMEO_01150,0.22743,0.012,3.0,NULL
DAKCFMEO_03080,0.7870099999999998,0.068,7.0,NULL
DAKCFMEO_05268,0.6097699999999999,0.002,4.0,NULL
DAKCFMEO_01151,0.22743,0.007,3.0,NULL
DAKCFMEO_01805,0.18702999999999997,0.012,3.0,NULL
DAKCFMEO_03367,0.24266000000000001,0.099,4.0,NULL
DAKCFMEO_01422,0.22744999999999999,0.007,5.0,NULL
DAKCFMEO_05279,1.8256000000000001,0.126,4.0,NULL
DAKCFMEO_04736,0.17731,0.0,6.0,NULL
DAKCFMEO_01143,0.22696,0.014,4.0,NULL
DAKCFMEO_05086,0.14309,0.0,7.0,NULL
DAKCFMEO_03108,0.7162899999999998,0.056,5.0,NULL
DAKCFMEO_04325,0.18644,0.005,5.0,NULL
DAKCFMEO_03107,0.7162899999999998,0.039,5.0,NULL
DAKCFMEO_03213,0.06754999999999999,0.0,3.0,NULL
